item_id,carrinho_id,produto_id,quantidade,preco_unitario,preco_total,data_adicao,data_remocao
365,145,31,1,4342.13,4342.13,2026-01-08 18:25:00+00:00,
366,145,142,2,2070.54,4141.08,2026-01-08 18:22:00+00:00,
367,145,66,1,1767.32,1767.32,2026-01-08 18:45:00+00:00,
368,146,123,1,329.24,329.24,2026-04-05 19:26:00+00:00,
369,147,234,3,20.82,62.46,2026-06-14 00:03:00+00:00,
370,147,245,2,93.07,186.14,2026-06-13 23:58:00+00:00,
371,148,71,2,1149.66,2299.32,2026-05-27 18:53:00+00:00,
372,149,195,1,43.0,43.0,2026-02-03 13:13:00+00:00,2026-02-03 13:30:00+00:00
373,149,84,1,138.41,138.41,2026-02-03 13:15:00+00:00,
374,149,7,2,3866.19,7732.38,2026-02-03 13:15:00+00:00,
375,149,80,3,571.54,1714.62,2026-02-03 13:22:00+00:00,
376,150,166,1,174.73,174.73,2026-06-07 14:48:00+00:00,
377,151,180,1,232.43,232.43,2026-05-15 21:23:00+00:00,
378,151,223,1,280.55,280.55,2026-05-15 21:49:00+00:00,
379,152,222,2,68.75,137.5,2026-03-26 19:44:00+00:00,
380,152,214,2,206.85,413.7,2026-03-26 19:55:00+00:00,
381,152,74,1,154.17,154.17,2026-03-26 19:33:00+00:00,
382,152,148,2,2062.59,4125.18,2026-03-26 20:12:00+00:00,
383,153,263,1,60.29,60.29,2026-05-06 09:54:00+00:00,
384,153,58,3,1615.07,4845.21,2026-05-06 10:05:00+00:00,
385,153,91,1,312.13,312.13,2026-05-06 10:19:00+00:00,
386,153,260,3,9.7,29.1,2026-05-06 09:54:00+00:00,2026-05-06 10:16:00+00:00
387,154,26,1,163.48,163.48,2026-06-04 22:35:00+00:00,
388,154,25,1,2064.49,2064.49,2026-06-04 22:35:00+00:00,
389,154,231,1,231.78,231.78,2026-06-04 22:39:00+00:00,
390,155,12,1,3688.57,3688.57,2026-04-22 13:59:00+00:00,
391,156,47,2,2131.13,4262.26,2026-06-14 00:15:00+00:00,2026-06-14 00:31:00+00:00
392,156,191,1,517.12,517.12,2026-06-14 00:27:00+00:00,
393,156,218,3,308.39,925.17,2026-06-14 00:31:00+00:00,2026-06-14 00:11:00+00:00
394,157,26,3,163.48,490.44,2026-02-27 10:41:00+00:00,2026-02-27 10:46:00+00:00
395,158,59,2,1987.74,3975.48,2026-06-10 13:15:00+00:00,
396,158,53,1,3558.1,3558.1,2026-06-10 13:24:00+00:00,
397,158,288,2,155.22,310.44,2026-06-10 13:17:00+00:00,
398,158,273,2,153.56,307.12,2026-06-10 13:12:00+00:00,2026-06-10 13:27:00+00:00
399,159,97,1,349.48,349.48,2026-01-13 23:00:00+00:00,2026-01-13 23:10:00+00:00
400,159,237,1,119.19,119.19,2026-01-13 23:16:00+00:00,
401,159,99,3,111.34,334.02,2026-01-13 23:12:00+00:00,
402,160,172,1,2518.4,2518.4,2026-04-11 18:43:00+00:00,
403,160,19,1,4645.08,4645.08,2026-04-11 18:44:00+00:00,
404,160,181,1,425.92,425.92,2026-04-11 18:44:00+00:00,
405,160,40,1,4121.46,4121.46,2026-04-11 18:53:00+00:00,
406,160,283,1,114.29,114.29,2026-04-11 18:58:00+00:00,2026-04-11 19:05:00+00:00
407,160,134,2,77.78,155.56,2026-04-11 19:00:00+00:00,
408,161,169,1,963.85,963.85,2026-06-11 19:27:00+00:00,
409,161,242,1,80.57,80.57,2026-06-11 19:36:00+00:00,
410,162,214,3,206.85,620.55,2026-01-27 10:40:00+00:00,
411,162,246,1,48.58,48.58,2026-01-27 11:05:00+00:00,
412,162,286,1,195.39,195.39,2026-01-27 11:16:00+00:00,2026-01-27 11:19:00+00:00
413,163,280,1,299.16,299.16,2026-05-21 22:09:00+00:00,
414,163,249,1,62.16,62.16,2026-05-21 22:13:00+00:00,
415,163,126,1,299.45,299.45,2026-05-21 22:14:00+00:00,
416,164,36,2,3012.33,6024.66,2026-03-08 10:52:00+00:00,2026-03-08 11:05:00+00:00
417,164,186,2,568.05,1136.1,2026-03-08 10:43:00+00:00,2026-03-08 10:19:00+00:00
418,165,98,1,393.86,393.86,2026-01-14 11:36:00+00:00,
419,165,52,2,1847.16,3694.32,2026-01-14 11:36:00+00:00,2026-01-14 11:43:00+00:00
420,165,184,3,374.01,1122.03,2026-01-14 11:36:00+00:00,
421,166,251,1,65.76,65.76,2026-03-13 15:09:00+00:00,
422,166,169,3,963.85,2891.55,2026-03-13 15:01:00+00:00,
423,167,202,1,681.3,681.3,2026-01-26 20:27:00+00:00,
424,167,87,1,567.26,567.26,2026-01-26 21:04:00+00:00,
425,167,90,1,560.91,560.91,2026-01-26 21:01:00+00:00,
426,168,150,2,1635.77,3271.54,2026-03-09 00:34:00+00:00,
427,169,171,2,1224.24,2448.48,2026-02-16 18:51:00+00:00,
428,169,26,2,171.65,343.3,2026-02-16 18:51:00+00:00,
429,169,291,2,87.7,175.4,2026-02-16 19:22:00+00:00,2026-02-16 19:25:00+00:00
430,170,93,1,119.28,119.28,2026-06-26 19:41:00+00:00,
431,170,94,1,338.42,338.42,2026-06-26 19:32:00+00:00,
432,171,93,2,119.28,238.56,2026-06-21 22:52:00+00:00,
433,171,285,2,61.93,123.86,2026-06-21 23:25:00+00:00,
434,172,22,1,3376.43,3376.43,2026-02-05 14:40:00+00:00,
435,172,256,1,114.41,114.41,2026-02-05 14:42:00+00:00,
436,172,105,2,527.88,1055.76,2026-02-05 14:53:00+00:00,2026-02-05 14:59:00+00:00
437,173,52,2,1847.16,3694.32,2026-04-01 23:35:00+00:00,
438,173,235,3,29.89,89.67,2026-04-01 23:30:00+00:00,
439,174,250,2,101.55,203.1,2026-05-26 14:01:00+00:00,
440,175,176,1,544.72,544.72,2026-01-07 23:04:00+00:00,2026-01-07 23:19:00+00:00
441,175,139,2,2485.96,4971.92,2026-01-07 23:18:00+00:00,
442,176,46,1,2709.35,2709.35,2026-04-04 18:52:00+00:00,
443,176,295,1,291.89,291.89,2026-04-04 19:13:00+00:00,
444,177,165,2,2838.08,5676.16,2026-01-22 17:12:00+00:00,
445,178,149,1,1784.65,1784.65,2026-01-22 09:51:00+00:00,
446,178,53,1,3558.1,3558.1,2026-01-22 09:56:00+00:00,
447,178,192,3,373.75,1121.25,2026-01-22 10:07:00+00:00,
448,178,172,3,2460.71,7382.13,2026-01-22 10:12:00+00:00,
449,179,188,1,118.69,118.69,2026-05-25 02:16:00+00:00,
450,180,161,1,1297.98,1297.98,2026-04-10 12:55:00+00:00,2026-04-10 13:23:00+00:00
451,180,292,1,370.04,370.04,2026-04-10 13:03:00+00:00,
452,180,215,1,331.44,331.44,2026-04-10 13:21:00+00:00,2026-04-10 13:22:00+00:00
453,181,45,1,4318.6,4318.6,2026-02-24 23:06:00+00:00,
454,181,252,1,71.27,71.27,2026-02-24 23:16:00+00:00,
455,182,202,1,681.3,681.3,2026-01-10 23:36:00+00:00,
456,182,266,1,12.06,12.06,2026-01-10 23:32:00+00:00,
457,182,259,2,54.72,109.44,2026-01-10 23:39:00+00:00,
458,182,102,1,52.48,52.48,2026-01-10 23:49:00+00:00,
459,183,284,1,186.7,186.7,2026-02-07 00:40:00+00:00,
460,183,92,2,147.81,295.62,2026-02-07 00:43:00+00:00,2026-02-07 00:44:00+00:00
461,184,134,3,77.78,233.34,2026-05-23 14:57:00+00:00,2026-05-23 15:15:00+00:00
462,184,223,1,280.55,280.55,2026-05-23 15:02:00+00:00,2026-05-23 15:21:00+00:00
463,184,119,1,263.86,263.86,2026-05-23 14:57:00+00:00,2026-05-23 15:25:00+00:00
464,185,167,1,1689.24,1689.24,2026-04-17 18:00:00+00:00,
465,185,107,1,336.81,336.81,2026-04-17 18:08:00+00:00,2026-04-17 18:13:00+00:00
466,186,71,3,1149.66,3448.98,2026-02-22 15:17:00+00:00,2026-02-22 15:22:00+00:00
467,186,118,3,92.09,276.27,2026-02-22 15:10:00+00:00,
468,187,285,2,61.93,123.86,2026-02-01 09:55:00+00:00,2026-02-01 10:05:00+00:00
469,187,70,2,1043.16,2086.32,2026-02-01 10:05:00+00:00,
470,188,247,1,113.33,113.33,2026-06-08 12:12:00+00:00,
471,188,83,1,375.13,375.13,2026-06-08 12:12:00+00:00,2026-06-08 12:13:00+00:00
472,188,297,1,273.1,273.1,2026-06-08 12:12:00+00:00,
473,188,265,2,115.49,230.98,2026-06-08 12:13:00+00:00,2026-06-08 12:14:00+00:00
474,189,52,1,1872.79,1872.79,2026-06-19 23:04:00+00:00,
475,190,268,1,57.76,57.76,2026-05-25 12:17:00+00:00,2026-05-25 12:39:00+00:00
476,190,187,1,759.85,759.85,2026-05-25 12:20:00+00:00,2026-05-25 12:33:00+00:00
477,190,195,1,41.7,41.7,2026-05-25 12:18:00+00:00,2026-05-25 11:58:00+00:00
478,190,68,2,5462.76,10925.52,2026-05-25 12:17:00+00:00,
479,190,13,1,1535.84,1535.84,2026-05-25 12:30:00+00:00,2026-05-25 12:38:00+00:00
480,190,181,1,425.92,425.92,2026-05-25 12:23:00+00:00,
481,191,281,2,102.19,204.38,2026-06-25 00:57:00+00:00,
482,191,159,3,1453.0,4359.0,2026-06-25 00:58:00+00:00,2026-06-25 00:59:00+00:00
483,191,125,2,202.07,404.14,2026-06-25 01:00:00+00:00,
484,192,10,1,1132.78,1132.78,2026-04-24 10:59:00+00:00,
485,192,93,1,119.28,119.28,2026-04-24 10:52:00+00:00,
486,193,119,1,255.72,255.72,2026-05-13 16:16:00+00:00,
487,193,72,1,1712.44,1712.44,2026-05-13 16:02:00+00:00,
488,194,146,1,144.91,144.91,2026-03-25 14:42:00+00:00,
489,195,280,1,290.89,290.89,2026-05-11 22:34:00+00:00,
490,196,85,1,293.06,293.06,2026-05-01 13:39:00+00:00,2026-05-01 14:00:00+00:00
491,196,198,1,594.2,594.2,2026-05-01 13:38:00+00:00,
492,196,1,1,1491.48,1491.48,2026-05-01 13:56:00+00:00,2026-05-01 14:00:00+00:00
493,197,193,2,258.71,517.42,2026-05-16 23:37:00+00:00,
494,197,109,1,329.22,329.22,2026-05-16 23:56:00+00:00,
495,197,265,1,111.18,111.18,2026-05-17 00:11:00+00:00,
496,198,215,1,336.22,336.22,2026-04-19 02:29:00+00:00,2026-04-19 02:30:00+00:00
497,198,246,1,48.58,48.58,2026-04-19 02:29:00+00:00,
498,199,83,2,378.97,757.94,2026-02-08 23:58:00+00:00,
499,199,126,1,296.97,296.97,2026-02-08 23:52:00+00:00,2026-02-09 00:14:00+00:00
500,200,194,1,70.11,70.11,2026-01-03 23:13:00+00:00,
501,201,108,1,255.34,255.34,2026-02-11 02:52:00+00:00,
502,201,144,1,1535.47,1535.47,2026-02-11 02:54:00+00:00,
503,201,120,1,462.73,462.73,2026-02-11 02:54:00+00:00,
504,202,96,2,368.71,737.42,2026-04-24 00:07:00+00:00,2026-04-23 23:38:00+00:00
505,203,216,1,263.16,263.16,2026-01-17 00:40:00+00:00,2026-01-17 00:56:00+00:00
506,203,133,1,553.95,553.95,2026-01-17 00:44:00+00:00,2026-01-17 01:11:00+00:00
507,203,208,2,191.24,382.48,2026-01-17 00:43:00+00:00,
508,203,74,1,154.17,154.17,2026-01-17 00:50:00+00:00,
509,203,235,1,29.89,29.89,2026-01-17 00:56:00+00:00,
510,203,22,1,3385.87,3385.87,2026-01-17 01:01:00+00:00,
511,204,168,1,298.26,298.26,2026-03-07 12:40:00+00:00,
512,204,150,1,1635.77,1635.77,2026-03-07 12:45:00+00:00,
513,204,87,1,567.26,567.26,2026-03-07 12:50:00+00:00,
514,204,176,3,544.72,1634.16,2026-03-07 12:49:00+00:00,
515,205,245,2,93.07,186.14,2026-04-21 22:55:00+00:00,
516,205,216,1,263.16,263.16,2026-04-21 22:55:00+00:00,
517,205,44,3,3105.36,9316.08,2026-04-21 22:58:00+00:00,
518,205,229,1,32.19,32.19,2026-04-21 22:58:00+00:00,2026-04-21 22:59:00+00:00
519,206,234,2,21.72,43.44,2026-02-18 13:22:00+00:00,2026-02-18 13:28:00+00:00
520,206,44,1,3105.36,3105.36,2026-02-18 13:22:00+00:00,
521,207,39,1,889.82,889.82,2026-06-10 13:42:00+00:00,
522,207,157,2,2800.58,5601.16,2026-06-10 13:46:00+00:00,
523,207,15,2,4506.97,9013.94,2026-06-10 13:48:00+00:00,
524,207,1,2,1491.48,2982.96,2026-06-10 13:54:00+00:00,
525,207,249,1,62.16,62.16,2026-06-10 13:50:00+00:00,
526,208,281,1,102.19,102.19,2026-03-22 23:14:00+00:00,
527,208,146,1,144.91,144.91,2026-03-22 23:17:00+00:00,
528,209,35,2,775.59,1551.18,2026-06-20 16:30:00+00:00,2026-06-20 16:31:00+00:00
529,209,193,2,258.71,517.42,2026-06-20 16:40:00+00:00,
530,210,72,1,1712.44,1712.44,2026-05-21 01:13:00+00:00,
531,210,23,1,2874.89,2874.89,2026-05-21 01:16:00+00:00,
532,211,78,1,235.5,235.5,2026-02-24 11:30:00+00:00,
533,211,105,2,527.88,1055.76,2026-02-24 11:31:00+00:00,2026-02-24 11:34:00+00:00
534,211,167,1,1689.24,1689.24,2026-02-24 11:29:00+00:00,
535,212,40,1,4253.37,4253.37,2026-06-24 09:14:00+00:00,
536,212,262,1,96.18,96.18,2026-06-24 09:13:00+00:00,
537,213,236,2,35.33,70.66,2026-06-21 18:31:00+00:00,
538,213,186,1,568.05,568.05,2026-06-21 18:30:00+00:00,
539,214,58,1,1615.07,1615.07,2026-01-02 12:27:00+00:00,
540,215,71,1,1149.66,1149.66,2026-03-10 21:53:00+00:00,
541,216,35,1,775.59,775.59,2026-05-24 01:58:00+00:00,
542,216,102,1,52.86,52.86,2026-05-24 01:57:00+00:00,
543,217,239,1,27.42,27.42,2026-03-02 19:10:00+00:00,
544,217,169,1,963.85,963.85,2026-03-02 19:16:00+00:00,
545,217,194,3,72.3,216.9,2026-03-02 19:10:00+00:00,2026-03-02 19:20:00+00:00
546,218,18,2,1189.32,2378.64,2026-05-22 12:46:00+00:00,
547,219,269,1,390.85,390.85,2026-01-08 18:17:00+00:00,
548,219,191,3,530.43,1591.29,2026-01-08 18:19:00+00:00,
549,219,115,2,147.27,294.54,2026-01-08 18:18:00+00:00,
550,220,294,2,22.99,45.98,2026-06-11 13:39:00+00:00,
551,220,230,1,362.26,362.26,2026-06-11 13:51:00+00:00,
552,221,112,2,334.0,668.0,2026-05-02 23:04:00+00:00,2026-05-02 23:25:00+00:00
553,221,216,1,263.16,263.16,2026-05-02 22:54:00+00:00,
554,222,192,2,373.75,747.5,2026-06-02 19:20:00+00:00,
555,222,97,1,349.48,349.48,2026-06-02 19:27:00+00:00,
556,222,101,1,257.02,257.02,2026-06-02 19:24:00+00:00,
557,223,141,3,1862.3,5586.9,2026-06-25 11:05:00+00:00,
558,224,57,3,689.1,2067.3,2026-05-17 22:35:00+00:00,
559,224,280,2,288.67,577.34,2026-05-17 22:55:00+00:00,
560,225,100,2,498.98,997.96,2026-03-10 13:02:00+00:00,
561,225,55,1,3073.28,3073.28,2026-03-10 13:01:00+00:00,
562,225,184,1,374.01,374.01,2026-03-10 13:06:00+00:00,2026-03-10 12:39:00+00:00
563,225,247,2,117.7,235.4,2026-03-10 13:12:00+00:00,2026-03-10 13:21:00+00:00
564,225,15,2,4506.97,9013.94,2026-03-10 13:15:00+00:00,
565,226,22,1,3376.43,3376.43,2026-05-16 12:23:00+00:00,
566,227,216,1,263.16,263.16,2026-06-24 10:42:00+00:00,
567,227,139,1,2485.96,2485.96,2026-06-24 10:44:00+00:00,
568,228,286,1,204.06,204.06,2026-03-16 13:40:00+00:00,2026-03-16 13:51:00+00:00
569,228,110,1,123.11,123.11,2026-03-16 13:34:00+00:00,2026-03-16 13:59:00+00:00
570,229,197,1,219.04,219.04,2026-05-09 11:11:00+00:00,
571,229,55,1,3073.28,3073.28,2026-05-09 11:18:00+00:00,
572,229,152,1,1852.54,1852.54,2026-05-09 11:34:00+00:00,
573,230,182,1,636.22,636.22,2026-05-01 18:58:00+00:00,
574,231,214,1,206.85,206.85,2026-05-10 22:26:00+00:00,
575,231,258,2,139.34,278.68,2026-05-10 22:27:00+00:00,
576,231,222,2,71.48,142.96,2026-05-10 22:27:00+00:00,
577,231,160,1,1977.63,1977.63,2026-05-10 22:26:00+00:00,
578,231,75,1,494.48,494.48,2026-05-10 22:28:00+00:00,
579,232,17,1,1574.8,1574.8,2026-04-06 19:49:00+00:00,
580,232,274,2,224.42,448.84,2026-04-06 20:04:00+00:00,2026-04-06 20:11:00+00:00
581,233,55,2,3073.28,6146.56,2026-05-22 18:36:00+00:00,2026-05-22 19:15:00+00:00
582,233,166,1,174.73,174.73,2026-05-22 18:53:00+00:00,
583,233,213,2,112.78,225.56,2026-05-22 19:25:00+00:00,
584,234,172,3,2460.71,7382.13,2026-04-09 14:33:00+00:00,
585,234,291,1,87.7,87.7,2026-04-09 14:35:00+00:00,2026-04-09 14:54:00+00:00
586,234,162,2,2085.29,4170.58,2026-04-09 14:57:00+00:00,
587,235,217,1,189.33,189.33,2026-04-10 20:25:00+00:00,
588,235,39,3,889.82,2669.46,2026-04-10 20:28:00+00:00,2026-04-10 20:44:00+00:00
589,236,211,2,505.57,1011.14,2026-03-02 01:36:00+00:00,2026-03-02 01:46:00+00:00
590,236,29,3,242.77,728.31,2026-03-02 01:33:00+00:00,2026-03-02 01:45:00+00:00
591,237,93,1,119.28,119.28,2026-03-23 19:57:00+00:00,
592,237,14,1,611.59,611.59,2026-03-23 20:07:00+00:00,
593,238,128,1,367.31,367.31,2026-03-07 00:53:00+00:00,2026-03-07 00:41:00+00:00
594,238,203,1,433.5,433.5,2026-03-07 01:04:00+00:00,2026-03-07 01:18:00+00:00
595,238,165,2,2838.08,5676.16,2026-03-07 00:57:00+00:00,
596,239,273,3,156.41,469.23,2026-03-14 00:06:00+00:00,
597,240,40,2,4121.46,8242.92,2026-06-28 02:27:00+00:00,2026-06-28 02:33:00+00:00
598,240,202,1,681.3,681.3,2026-06-28 02:25:00+00:00,
599,241,142,1,2131.83,2131.83,2026-02-06 18:54:00+00:00,
600,241,145,1,905.82,905.82,2026-02-06 18:54:00+00:00,
601,241,12,1,3688.57,3688.57,2026-02-06 18:59:00+00:00,
602,241,143,1,1140.35,1140.35,2026-02-06 19:09:00+00:00,2026-02-06 19:01:00+00:00
603,242,95,1,462.13,462.13,2026-03-26 17:51:00+00:00,2026-03-26 17:56:00+00:00
604,242,236,1,35.33,35.33,2026-03-26 17:54:00+00:00,
605,243,39,1,889.82,889.82,2026-06-04 23:11:00+00:00,
606,243,58,1,1615.07,1615.07,2026-06-04 23:10:00+00:00,
607,243,162,1,2039.23,2039.23,2026-06-04 23:11:00+00:00,
608,243,90,1,543.94,543.94,2026-06-04 23:11:00+00:00,
609,243,156,1,2128.79,2128.79,2026-06-04 23:20:00+00:00,
610,243,44,1,3105.36,3105.36,2026-06-04 23:24:00+00:00,
611,244,258,1,134.95,134.95,2026-05-09 11:07:00+00:00,
612,244,172,1,2518.66,2518.66,2026-05-09 11:11:00+00:00,
613,244,7,2,3866.19,7732.38,2026-05-09 11:11:00+00:00,2026-05-09 11:13:00+00:00
614,245,91,1,312.13,312.13,2026-04-14 02:45:00+00:00,
615,246,201,1,472.29,472.29,2026-06-15 18:40:00+00:00,
616,246,23,1,2739.34,2739.34,2026-06-15 18:50:00+00:00,
617,247,237,1,119.19,119.19,2026-06-05 02:54:00+00:00,
618,248,228,1,204.57,204.57,2026-02-24 23:56:00+00:00,
619,248,74,1,154.17,154.17,2026-02-25 00:03:00+00:00,
620,249,169,1,963.85,963.85,2026-05-10 20:13:00+00:00,
621,249,274,1,224.42,224.42,2026-05-10 20:30:00+00:00,
622,249,262,1,96.18,96.18,2026-05-10 20:40:00+00:00,2026-05-10 20:43:00+00:00
623,250,151,1,34.81,34.81,2026-02-15 12:01:00+00:00,
624,250,270,2,310.67,621.34,2026-02-15 12:27:00+00:00,
625,251,233,1,210.06,210.06,2026-01-12 02:40:00+00:00,
626,251,37,1,3008.34,3008.34,2026-01-12 02:38:00+00:00,
627,252,225,1,373.86,373.86,2026-05-04 13:07:00+00:00,
628,252,238,1,24.25,24.25,2026-05-04 13:23:00+00:00,
629,253,105,1,527.88,527.88,2026-06-01 20:11:00+00:00,2026-06-01 20:12:00+00:00
630,254,234,1,21.72,21.72,2026-03-05 09:33:00+00:00,
631,255,20,1,4129.15,4129.15,2026-05-10 13:44:00+00:00,
632,256,92,2,147.81,295.62,2026-04-25 23:15:00+00:00,
633,256,169,3,963.85,2891.55,2026-04-25 23:17:00+00:00,
634,256,239,2,27.42,54.84,2026-04-25 23:24:00+00:00,
635,256,144,1,1506.68,1506.68,2026-04-25 23:34:00+00:00,
636,257,56,2,51.17,102.34,2026-01-06 15:34:00+00:00,
637,257,83,1,378.97,378.97,2026-01-06 15:42:00+00:00,
638,257,32,1,1340.79,1340.79,2026-01-06 15:39:00+00:00,
639,258,65,1,3176.66,3176.66,2026-05-15 19:11:00+00:00,
640,259,236,2,35.3,70.6,2026-03-12 01:15:00+00:00,
641,260,162,1,2012.91,2012.91,2026-03-05 13:12:00+00:00,
642,260,1,1,1491.48,1491.48,2026-03-05 13:13:00+00:00,
643,260,198,2,594.2,1188.4,2026-03-05 13:37:00+00:00,
644,260,152,1,1852.54,1852.54,2026-03-05 13:11:00+00:00,
645,261,150,1,1635.77,1635.77,2026-05-03 09:36:00+00:00,
646,261,247,1,113.2,113.2,2026-05-03 09:36:00+00:00,2026-05-03 09:44:00+00:00
647,262,108,1,255.34,255.34,2026-02-18 15:34:00+00:00,
648,263,15,1,4506.97,4506.97,2026-05-15 10:44:00+00:00,
649,263,41,3,3810.12,11430.36,2026-05-15 10:45:00+00:00,
650,263,218,1,308.39,308.39,2026-05-15 10:44:00+00:00,
651,263,160,1,1931.8,1931.8,2026-05-15 10:46:00+00:00,
652,263,270,1,317.73,317.73,2026-05-15 10:49:00+00:00,
653,264,92,2,145.85,291.7,2026-02-24 22:42:00+00:00,
654,264,245,1,93.07,93.07,2026-02-24 22:43:00+00:00,2026-02-24 22:44:00+00:00
655,265,21,1,4059.96,4059.96,2026-05-24 21:39:00+00:00,
656,265,167,2,1689.24,3378.48,2026-05-24 21:29:00+00:00,
657,265,93,1,119.28,119.28,2026-05-24 22:03:00+00:00,
658,266,22,1,3276.27,3276.27,2026-01-04 01:30:00+00:00,
659,266,239,3,27.42,82.26,2026-01-04 01:30:00+00:00,
660,266,16,2,3006.67,6013.34,2026-01-04 01:31:00+00:00,
661,266,23,1,2739.34,2739.34,2026-01-04 01:31:00+00:00,
662,267,165,1,2838.08,2838.08,2026-05-04 20:56:00+00:00,
663,268,94,1,338.42,338.42,2026-04-12 02:36:00+00:00,
664,268,55,1,3073.28,3073.28,2026-04-12 02:38:00+00:00,
665,268,207,1,296.77,296.77,2026-04-12 02:41:00+00:00,
666,268,231,1,226.63,226.63,2026-04-12 02:42:00+00:00,2026-04-12 02:49:00+00:00
667,268,83,2,378.97,757.94,2026-04-12 02:44:00+00:00,
668,269,294,1,22.99,22.99,2026-05-15 10:33:00+00:00,2026-05-15 10:51:00+00:00
669,270,206,2,20.42,40.84,2026-06-26 20:31:00+00:00,
670,270,65,1,3058.98,3058.98,2026-06-26 20:48:00+00:00,2026-06-26 21:01:00+00:00
671,270,11,1,3277.67,3277.67,2026-06-26 20:52:00+00:00,
672,271,167,1,1640.99,1640.99,2026-02-14 21:03:00+00:00,
673,271,11,1,3141.78,3141.78,2026-02-14 21:32:00+00:00,
674,272,236,2,35.33,70.66,2026-03-10 03:07:00+00:00,2026-03-10 03:18:00+00:00
675,272,128,1,348.81,348.81,2026-03-10 03:21:00+00:00,
676,273,211,1,505.57,505.57,2026-02-15 11:35:00+00:00,
677,273,152,3,1819.85,5459.55,2026-02-15 11:38:00+00:00,
678,274,20,1,4033.27,4033.27,2026-01-08 23:03:00+00:00,
679,274,124,1,73.82,73.82,2026-01-08 23:10:00+00:00,2026-01-08 23:17:00+00:00
680,274,201,1,472.29,472.29,2026-01-08 23:27:00+00:00,
681,275,41,1,3810.12,3810.12,2026-01-12 17:02:00+00:00,
682,275,225,2,392.66,785.32,2026-01-12 17:12:00+00:00,
683,275,263,1,60.29,60.29,2026-01-12 17:05:00+00:00,
684,276,52,2,1847.16,3694.32,2026-02-17 09:14:00+00:00,
685,276,262,1,96.18,96.18,2026-02-17 09:21:00+00:00,
686,276,61,1,559.33,559.33,2026-02-17 09:40:00+00:00,
687,277,192,1,373.75,373.75,2026-04-04 13:57:00+00:00,
688,278,244,1,12.67,12.67,2026-04-18 23:58:00+00:00,
689,278,268,1,58.97,58.97,2026-04-19 00:02:00+00:00,2026-04-19 00:03:00+00:00
690,279,292,2,370.04,740.08,2026-01-19 18:07:00+00:00,
691,280,260,2,9.55,19.1,2026-04-01 12:53:00+00:00,2026-04-01 13:05:00+00:00
692,280,300,2,88.18,176.36,2026-04-01 12:59:00+00:00,2026-04-01 13:27:00+00:00
693,280,254,1,56.4,56.4,2026-04-01 13:01:00+00:00,
694,280,60,2,2887.0,5774.0,2026-04-01 12:54:00+00:00,2026-04-01 12:56:00+00:00
695,281,19,1,4645.08,4645.08,2026-04-12 09:57:00+00:00,
696,281,156,1,2128.79,2128.79,2026-04-12 09:57:00+00:00,
697,281,199,2,127.49,254.98,2026-04-12 09:58:00+00:00,2026-04-12 09:59:00+00:00
698,281,157,1,2800.58,2800.58,2026-04-12 09:59:00+00:00,
699,282,118,1,92.09,92.09,2026-06-19 14:43:00+00:00,
700,282,5,1,78.93,78.93,2026-06-19 14:59:00+00:00,2026-06-19 15:29:00+00:00
701,283,218,2,308.39,616.78,2026-03-25 16:05:00+00:00,
702,283,273,1,153.56,153.56,2026-03-25 16:24:00+00:00,
703,284,73,2,570.52,1141.04,2026-03-04 15:26:00+00:00,2026-03-04 15:32:00+00:00
704,285,51,2,4635.2,9270.4,2026-03-12 17:20:00+00:00,2026-03-12 17:19:00+00:00
705,285,38,1,3371.76,3371.76,2026-03-12 17:24:00+00:00,
706,285,63,1,2951.74,2951.74,2026-03-12 17:19:00+00:00,
707,285,216,1,263.16,263.16,2026-03-12 17:32:00+00:00,
708,285,9,2,1431.77,2863.54,2026-03-12 17:19:00+00:00,
709,286,273,1,153.56,153.56,2026-05-25 00:57:00+00:00,
710,287,279,1,261.82,261.82,2026-03-16 14:20:00+00:00,2026-03-16 14:27:00+00:00
711,287,233,1,210.06,210.06,2026-03-16 14:25:00+00:00,
712,288,7,1,3866.19,3866.19,2026-06-24 17:16:00+00:00,2026-06-24 17:23:00+00:00
713,289,35,2,786.84,1573.68,2026-03-08 19:57:00+00:00,2026-03-08 19:45:00+00:00
714,290,41,1,3810.12,3810.12,2026-04-05 02:15:00+00:00,
715,290,73,2,570.52,1141.04,2026-04-05 02:42:00+00:00,
716,291,210,1,743.6,743.6,2026-03-08 10:33:00+00:00,2026-03-08 10:42:00+00:00
717,291,259,1,54.76,54.76,2026-03-08 10:33:00+00:00,
718,292,15,1,4506.97,4506.97,2026-05-27 09:48:00+00:00,
719,293,235,1,29.89,29.89,2026-06-13 15:17:00+00:00,
720,293,32,2,1322.75,2645.5,2026-06-13 15:26:00+00:00,
721,293,284,1,186.52,186.52,2026-06-13 15:24:00+00:00,
722,293,210,1,743.6,743.6,2026-06-13 15:23:00+00:00,
723,294,283,1,115.99,115.99,2026-04-11 02:31:00+00:00,
724,295,90,1,560.91,560.91,2026-01-11 22:41:00+00:00,
725,295,81,2,73.66,147.32,2026-01-11 22:43:00+00:00,
726,295,297,1,273.1,273.1,2026-01-11 22:43:00+00:00,
727,296,106,2,354.29,708.58,2026-02-16 00:14:00+00:00,
728,296,100,1,462.28,462.28,2026-02-16 00:14:00+00:00,
