resgate_id,carrinho_id,cliente_id,canal,tipo_comunicacao,data_schedule,data_envio,assunto,desconto_oferecido,frete_gratis_oferecido,custo_envio,data_abertura,data_primeiro_clique,link_clicado,data_conversao,sucesso,valor_pedido_final,created_at
124,139,512,email,lembrete_24h,2026-04-17 09:46:00+00:00,2026-04-17 09:54:00+00:00,Última chance de garantir seus itens,0.0,False,0.05,,,,,False,,2026-04-17 09:46:00+00:00
125,139,512,sms,desconto_48h,2026-04-18 09:46:00+00:00,2026-04-18 10:11:00+00:00,🎁 Desconto especial para finalizar sua compra!,59.47,False,0.15,,,,,False,,2026-04-18 09:46:00+00:00
126,140,1486,email,lembrete_1h,2026-03-28 14:23:00+00:00,2026-03-28 14:42:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-03-29 02:23:00+00:00,,,,False,,2026-03-28 14:23:00+00:00
127,141,918,email,lembrete_1h,2026-02-23 22:33:00+00:00,2026-02-23 22:48:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-02-24 11:18:00+00:00,2026-02-24 12:11:00+00:00,https://marketplace.com.br/carrinho/141?utm_source=email&utm_campaign=recovery,,False,,2026-02-23 22:33:00+00:00
128,141,918,email,lembrete_24h,2026-02-24 21:33:00+00:00,2026-02-24 21:45:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.05,2026-02-25 16:21:00+00:00,,,,False,,2026-02-24 21:33:00+00:00
129,141,918,email,desconto_48h,2026-02-25 21:33:00+00:00,2026-02-25 21:56:00+00:00,Economize agora! Oferta limitada no seu carrinho,8.63,False,0.05,,,,,False,,2026-02-25 21:33:00+00:00
130,141,918,email,urgencia_72h,2026-02-26 21:33:00+00:00,2026-02-26 22:01:00+00:00,Não deixe escapar: melhor oferta no seu carrinho,14.02,True,0.05,,,,,False,,2026-02-26 21:33:00+00:00
131,143,627,email,lembrete_1h,2026-04-05 23:03:00+00:00,2026-04-05 23:13:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-04-05 23:03:00+00:00
132,143,627,email,lembrete_24h,2026-04-06 22:03:00+00:00,2026-04-06 22:20:00+00:00,Última chance de garantir seus itens,0.0,False,0.05,2026-04-07 21:26:00+00:00,,,,False,,2026-04-06 22:03:00+00:00
133,146,1483,email,lembrete_1h,2026-03-19 16:32:00+00:00,2026-03-19 16:53:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-03-19 23:07:00+00:00,,,,False,,2026-03-19 16:32:00+00:00
134,147,946,email,lembrete_1h,2026-02-15 08:21:00+00:00,2026-02-15 08:40:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-02-15 21:52:00+00:00,,,,False,,2026-02-15 08:21:00+00:00
135,147,946,push_app,lembrete_24h,2026-02-16 07:21:00+00:00,2026-02-16 07:27:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.02,2026-02-16 21:02:00+00:00,,,,False,,2026-02-16 07:21:00+00:00
136,147,946,email,desconto_48h,2026-02-17 07:21:00+00:00,2026-02-17 07:39:00+00:00,Economize agora! Oferta limitada no seu carrinho,12.35,False,0.05,2026-02-18 00:48:00+00:00,,,,False,,2026-02-17 07:21:00+00:00
137,147,946,email,urgencia_72h,2026-02-18 07:21:00+00:00,2026-02-18 07:40:00+00:00,🔥 ÚLTIMA CHANCE: desconto + frete grátis!,27.07,True,0.05,,,,,False,,2026-02-18 07:21:00+00:00
138,148,950,email,lembrete_1h,2026-04-24 11:43:00+00:00,2026-04-24 11:59:00+00:00,Seus produtos estão esperando por você!,0.0,True,0.05,,,,,False,,2026-04-24 11:43:00+00:00
139,148,950,email,lembrete_24h,2026-04-25 10:43:00+00:00,2026-04-25 11:05:00+00:00,Não perca! Seus produtos podem acabar,0.0,True,0.05,,,,,False,,2026-04-25 10:43:00+00:00
140,150,846,email,lembrete_1h,2026-04-04 22:19:00+00:00,2026-04-04 22:29:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-04-04 22:19:00+00:00
141,150,846,email,lembrete_24h,2026-04-05 21:19:00+00:00,2026-04-05 21:21:00+00:00,Última chance de garantir seus itens,0.0,False,0.05,,,,,False,,2026-04-05 21:19:00+00:00
142,150,846,email,desconto_48h,2026-04-06 21:19:00+00:00,2026-04-06 21:43:00+00:00,Presente para você: desconto exclusivo no seu carrinho,12.29,False,0.05,,,,,False,,2026-04-06 21:19:00+00:00
143,150,846,whatsapp,urgencia_72h,2026-04-07 21:19:00+00:00,2026-04-07 21:44:00+00:00,🔥 ÚLTIMA CHANCE: desconto + frete grátis!,16.56,True,0.3,2026-04-08 07:06:00+00:00,2026-04-08 08:02:00+00:00,https://marketplace.com.br/carrinho/150?utm_source=whatsapp&utm_campaign=recovery,,False,,2026-04-07 21:19:00+00:00
144,151,225,email,lembrete_1h,2026-01-07 07:24:00+00:00,2026-01-07 07:41:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-01-07 07:24:00+00:00
145,151,225,email,lembrete_24h,2026-01-08 06:24:00+00:00,2026-01-08 06:24:00+00:00,Não perca! Seus produtos podem acabar,0.0,False,0.05,,,,,False,,2026-01-08 06:24:00+00:00
146,152,850,email,lembrete_1h,2026-05-11 18:10:00+00:00,2026-05-11 18:21:00+00:00,Finalize sua compra antes que acabe!,0.0,True,0.05,,,,,False,,2026-05-11 18:10:00+00:00
147,152,850,email,lembrete_24h,2026-05-12 17:10:00+00:00,2026-05-12 17:16:00+00:00,Não perca! Seus produtos podem acabar,0.0,True,0.05,2026-05-13 04:56:00+00:00,2026-05-13 05:14:00+00:00,https://marketplace.com.br/carrinho/152?utm_source=email&utm_campaign=recovery,,False,,2026-05-12 17:10:00+00:00
148,153,1411,email,lembrete_1h,2026-05-27 11:20:00+00:00,2026-05-27 11:26:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-05-27 11:20:00+00:00
149,153,1411,email,lembrete_24h,2026-05-28 10:20:00+00:00,2026-05-28 10:42:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.05,2026-05-29 03:12:00+00:00,,,,False,,2026-05-28 10:20:00+00:00
150,153,1411,email,desconto_48h,2026-05-29 10:20:00+00:00,2026-05-29 10:28:00+00:00,🎁 Desconto especial para finalizar sua compra!,62.62,False,0.05,,,,,False,,2026-05-29 10:20:00+00:00
151,153,1411,email,urgencia_72h,2026-05-30 10:20:00+00:00,2026-05-30 10:28:00+00:00,Não deixe escapar: melhor oferta no seu carrinho,80.96,True,0.05,,,,,False,,2026-05-30 10:20:00+00:00
152,154,58,email,lembrete_1h,2026-06-08 19:57:00+00:00,2026-06-08 20:04:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-06-08 19:57:00+00:00
153,157,618,email,lembrete_1h,2026-05-22 07:24:00+00:00,2026-05-22 07:44:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-05-22 06:55:00+00:00,,,,False,,2026-05-22 07:24:00+00:00
154,160,657,email,lembrete_1h,2026-06-04 14:18:00+00:00,2026-06-04 14:29:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-06-05 12:03:00+00:00,,,,False,,2026-06-04 14:18:00+00:00
155,160,657,push_app,lembrete_24h,2026-06-05 13:18:00+00:00,2026-06-05 13:20:00+00:00,Última chance de garantir seus itens,0.0,False,0.02,2026-06-05 15:48:00+00:00,,,,False,,2026-06-05 13:18:00+00:00
156,160,657,email,desconto_48h,2026-06-06 13:18:00+00:00,2026-06-06 13:30:00+00:00,🎁 Desconto especial para finalizar sua compra!,11.6,False,0.05,,,,,False,,2026-06-06 13:18:00+00:00
157,160,657,whatsapp,urgencia_72h,2026-06-07 13:18:00+00:00,2026-06-07 13:43:00+00:00,🔥 ÚLTIMA CHANCE: desconto + frete grátis!,19.76,True,0.3,2026-06-07 22:24:00+00:00,,,,False,,2026-06-07 13:18:00+00:00
158,161,1029,email,lembrete_1h,2026-05-21 20:28:00+00:00,2026-05-21 20:44:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-05-21 20:28:00+00:00
159,162,968,email,lembrete_1h,2026-05-20 16:49:00+00:00,2026-05-20 17:08:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-05-20 16:49:00+00:00
160,162,968,email,lembrete_24h,2026-05-21 15:49:00+00:00,2026-05-21 16:03:00+00:00,Não perca! Seus produtos podem acabar,0.0,False,0.05,2026-05-21 22:48:00+00:00,,,,False,,2026-05-21 15:49:00+00:00
161,162,968,email,desconto_48h,2026-05-22 15:49:00+00:00,2026-05-22 16:16:00+00:00,Presente para você: desconto exclusivo no seu carrinho,56.03,False,0.05,,,,,False,,2026-05-22 15:49:00+00:00
162,163,71,email,lembrete_1h,2026-05-21 09:19:00+00:00,2026-05-21 09:22:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-05-21 09:19:00+00:00
163,163,71,email,lembrete_24h,2026-05-22 08:19:00+00:00,2026-05-22 08:22:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.05,,,,,False,,2026-05-22 08:19:00+00:00
164,163,71,email,desconto_48h,2026-05-23 08:19:00+00:00,2026-05-23 08:29:00+00:00,Presente para você: desconto exclusivo no seu carrinho,30.35,False,0.05,,,,,False,,2026-05-23 08:19:00+00:00
165,163,71,whatsapp,urgencia_72h,2026-05-24 08:19:00+00:00,2026-05-24 08:44:00+00:00,🔥 ÚLTIMA CHANCE: desconto + frete grátis!,61.07,True,0.3,2026-05-24 12:37:00+00:00,,,,False,,2026-05-24 08:19:00+00:00
166,164,231,email,lembrete_1h,2026-06-26 10:10:00+00:00,2026-06-26 10:23:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-06-26 10:10:00+00:00
167,164,231,email,lembrete_24h,2026-06-27 09:10:00+00:00,2026-06-27 09:26:00+00:00,Última chance de garantir seus itens,0.0,False,0.05,,,,,False,,2026-06-27 09:10:00+00:00
168,164,231,email,desconto_48h,2026-06-28 09:10:00+00:00,2026-06-28 09:39:00+00:00,Presente para você: desconto exclusivo no seu carrinho,24.86,False,0.05,2026-06-28 12:09:00+00:00,,,,False,,2026-06-28 09:10:00+00:00
169,166,1205,email,lembrete_1h,2026-06-16 23:23:00+00:00,2026-06-16 23:45:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-06-17 15:16:00+00:00,,,,False,,2026-06-16 23:23:00+00:00
170,167,464,email,lembrete_1h,2026-04-07 22:42:00+00:00,2026-04-07 22:54:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-04-08 08:26:00+00:00,,,,False,,2026-04-07 22:42:00+00:00
171,167,464,email,lembrete_24h,2026-04-08 21:42:00+00:00,2026-04-08 21:45:00+00:00,Última chance de garantir seus itens,0.0,False,0.05,,,,,False,,2026-04-08 21:42:00+00:00
172,171,837,email,lembrete_1h,2026-06-25 20:15:00+00:00,2026-06-25 20:38:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-06-25 20:15:00+00:00
173,176,1028,email,lembrete_1h,2026-01-24 16:04:00+00:00,2026-01-24 16:16:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-01-25 10:03:00+00:00,,,,False,,2026-01-24 16:04:00+00:00
174,176,1028,email,lembrete_24h,2026-01-25 15:04:00+00:00,2026-01-25 15:19:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.05,,,,,False,,2026-01-25 15:04:00+00:00
175,178,1283,email,lembrete_1h,2026-02-20 17:39:00+00:00,2026-02-20 17:47:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-02-20 20:43:00+00:00,,,,False,,2026-02-20 17:39:00+00:00
176,181,368,email,lembrete_1h,2026-02-16 15:14:00+00:00,2026-02-16 15:32:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,2026-02-16 23:43:00+00:00,,,,False,,2026-02-16 15:14:00+00:00
177,181,368,email,lembrete_24h,2026-02-17 14:14:00+00:00,2026-02-17 14:41:00+00:00,Não perca! Seus produtos podem acabar,0.0,False,0.05,,,,,False,,2026-02-17 14:14:00+00:00
178,181,368,email,desconto_48h,2026-02-18 14:14:00+00:00,2026-02-18 14:14:00+00:00,🎁 Desconto especial para finalizar sua compra!,59.71,False,0.05,,,,,False,,2026-02-18 14:14:00+00:00
179,181,368,whatsapp,urgencia_72h,2026-02-19 14:14:00+00:00,2026-02-19 14:25:00+00:00,Só hoje! Oferta exclusiva para você finalizar,70.3,True,0.3,2026-02-20 02:11:00+00:00,,,,False,,2026-02-19 14:14:00+00:00
180,182,266,email,lembrete_1h,2026-02-24 08:45:00+00:00,2026-02-24 09:07:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-02-24 08:45:00+00:00
181,184,1049,email,lembrete_1h,2026-03-20 15:04:00+00:00,2026-03-20 15:15:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-03-20 15:04:00+00:00
182,184,1049,email,lembrete_24h,2026-03-21 14:04:00+00:00,2026-03-21 14:18:00+00:00,Última chance de garantir seus itens,0.0,False,0.05,2026-03-21 17:43:00+00:00,,,,False,,2026-03-21 14:04:00+00:00
183,184,1049,email,desconto_48h,2026-03-22 14:04:00+00:00,2026-03-22 14:30:00+00:00,Economize agora! Oferta limitada no seu carrinho,46.45,False,0.05,2026-03-22 21:25:00+00:00,,,,False,,2026-03-22 14:04:00+00:00
184,185,542,email,lembrete_1h,2026-03-16 12:17:00+00:00,2026-03-16 12:29:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-03-16 12:17:00+00:00
185,187,44,email,lembrete_1h,2026-05-19 13:20:00+00:00,2026-05-19 13:27:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-05-19 13:20:00+00:00
186,187,44,email,lembrete_24h,2026-05-20 12:20:00+00:00,2026-05-20 12:23:00+00:00,Última chance de garantir seus itens,0.0,True,0.05,,,,,False,,2026-05-20 12:20:00+00:00
187,190,1396,email,lembrete_1h,2026-05-21 20:02:00+00:00,2026-05-21 20:31:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-05-21 20:02:00+00:00
188,191,880,email,lembrete_1h,2026-05-24 09:07:00+00:00,2026-05-24 09:25:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,2026-05-24 23:27:00+00:00,,,,False,,2026-05-24 09:07:00+00:00
189,192,726,email,lembrete_1h,2026-06-20 19:44:00+00:00,2026-06-20 19:54:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-06-20 19:44:00+00:00
190,192,726,email,lembrete_24h,2026-06-21 18:44:00+00:00,2026-06-21 18:51:00+00:00,Última chance de garantir seus itens,0.0,False,0.05,2026-06-22 03:25:00+00:00,,,,False,,2026-06-21 18:44:00+00:00
191,192,726,email,desconto_48h,2026-06-22 18:44:00+00:00,2026-06-22 18:52:00+00:00,Presente para você: desconto exclusivo no seu carrinho,21.38,False,0.05,2026-06-22 19:16:00+00:00,,,,False,,2026-06-22 18:44:00+00:00
192,193,1344,email,lembrete_1h,2026-06-18 19:27:00+00:00,2026-06-18 19:32:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-06-18 19:27:00+00:00
193,197,285,email,lembrete_1h,2026-04-07 14:16:00+00:00,2026-04-07 14:26:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-04-08 11:06:00+00:00,,,,False,,2026-04-07 14:16:00+00:00
194,200,1118,email,lembrete_1h,2026-06-23 23:11:00+00:00,2026-06-23 23:27:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-06-23 23:11:00+00:00
195,200,1118,email,lembrete_24h,2026-06-24 22:11:00+00:00,2026-06-24 22:12:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.05,,,,,False,,2026-06-24 22:11:00+00:00
196,200,1118,email,desconto_48h,2026-06-25 22:11:00+00:00,2026-06-25 22:29:00+00:00,🎁 Desconto especial para finalizar sua compra!,49.62,False,0.05,2026-06-26 19:09:00+00:00,2026-06-26 19:26:00+00:00,https://marketplace.com.br/carrinho/200?utm_source=email&utm_campaign=recovery,,False,,2026-06-25 22:11:00+00:00
197,200,1118,whatsapp,urgencia_72h,2026-06-26 22:11:00+00:00,2026-06-26 22:13:00+00:00,Não deixe escapar: melhor oferta no seu carrinho,74.69,True,0.3,2026-06-27 02:31:00+00:00,,,,False,,2026-06-26 22:11:00+00:00
198,202,107,email,lembrete_1h,2026-06-14 09:20:00+00:00,2026-06-14 09:34:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-06-14 09:20:00+00:00
199,205,665,email,lembrete_1h,2026-03-11 18:59:00+00:00,2026-03-11 19:17:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,2026-03-11 23:56:00+00:00,2026-03-12 00:35:00+00:00,https://marketplace.com.br/carrinho/205?utm_source=email&utm_campaign=recovery,,False,,2026-03-11 18:59:00+00:00
200,205,665,email,lembrete_24h,2026-03-12 17:59:00+00:00,2026-03-12 18:15:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.05,2026-03-12 21:18:00+00:00,,,,False,,2026-03-12 17:59:00+00:00
201,206,224,email,lembrete_1h,2026-05-11 09:45:00+00:00,2026-05-11 10:06:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,2026-05-12 01:54:00+00:00,2026-05-12 02:41:00+00:00,https://marketplace.com.br/carrinho/206?utm_source=email&utm_campaign=recovery,,False,,2026-05-11 09:45:00+00:00
202,207,883,email,lembrete_1h,2026-02-18 22:37:00+00:00,2026-02-18 22:44:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-02-18 22:37:00+00:00
203,209,1055,email,lembrete_1h,2026-05-13 15:01:00+00:00,2026-05-13 15:08:00+00:00,Seus produtos estão esperando por você!,0.0,True,0.05,2026-05-13 17:46:00+00:00,2026-05-13 18:17:00+00:00,https://marketplace.com.br/carrinho/209?utm_source=email&utm_campaign=recovery,,False,,2026-05-13 15:01:00+00:00
204,210,127,email,lembrete_1h,2026-03-19 18:39:00+00:00,2026-03-19 18:48:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-03-19 18:39:00+00:00
205,211,1172,email,lembrete_1h,2026-01-18 21:08:00+00:00,2026-01-18 21:21:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-01-19 06:22:00+00:00,2026-01-19 06:36:00+00:00,https://marketplace.com.br/carrinho/211?utm_source=email&utm_campaign=recovery,,False,,2026-01-18 21:08:00+00:00
206,211,1172,email,lembrete_24h,2026-01-19 20:08:00+00:00,2026-01-19 20:24:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.05,2026-01-20 18:32:00+00:00,,,,False,,2026-01-19 20:08:00+00:00
207,215,217,email,lembrete_1h,2026-05-23 13:09:00+00:00,2026-05-23 13:33:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-05-23 13:09:00+00:00
208,216,375,email,lembrete_1h,2026-02-22 23:40:00+00:00,2026-02-23 00:09:00+00:00,Seus produtos estão esperando por você!,0.0,True,0.05,,,,,False,,2026-02-22 23:40:00+00:00
209,217,310,email,lembrete_1h,2026-06-14 17:58:00+00:00,2026-06-14 18:10:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-06-14 17:58:00+00:00
210,218,860,email,lembrete_1h,2026-06-07 08:46:00+00:00,2026-06-07 09:04:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,2026-06-08 00:30:00+00:00,2026-06-08 00:49:00+00:00,https://marketplace.com.br/carrinho/218?utm_source=email&utm_campaign=recovery,,False,,2026-06-07 08:46:00+00:00
211,219,1199,email,lembrete_1h,2026-04-19 07:31:00+00:00,2026-04-19 07:36:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,2026-04-19 14:30:00+00:00,,,,False,,2026-04-19 07:31:00+00:00
212,221,90,email,lembrete_1h,2026-05-28 21:01:00+00:00,2026-05-28 21:11:00+00:00,Seus produtos estão esperando por você!,0.0,True,0.05,,,,,False,,2026-05-28 21:01:00+00:00
213,221,90,push_app,lembrete_24h,2026-05-29 20:01:00+00:00,2026-05-29 20:11:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,True,0.02,,,,,False,,2026-05-29 20:01:00+00:00
214,228,61,email,lembrete_1h,2026-05-11 20:29:00+00:00,2026-05-11 20:58:00+00:00,Finalize sua compra antes que acabe!,0.0,True,0.05,,,,,False,,2026-05-11 20:29:00+00:00
215,228,61,email,lembrete_24h,2026-05-12 19:29:00+00:00,2026-05-12 19:29:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,True,0.05,2026-05-13 07:49:00+00:00,2026-05-13 08:17:00+00:00,https://marketplace.com.br/carrinho/228?utm_source=email&utm_campaign=recovery,2026-05-13 10:02:00+00:00,True,124.05,2026-05-12 19:29:00+00:00
216,229,907,email,lembrete_1h,2026-01-14 09:05:00+00:00,2026-01-14 09:08:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-01-14 09:05:00+00:00
217,232,1148,email,lembrete_1h,2026-04-25 09:53:00+00:00,2026-04-25 10:03:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-04-25 09:53:00+00:00
218,234,252,email,lembrete_1h,2026-04-04 07:29:00+00:00,2026-04-04 07:40:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,2026-04-05 05:31:00+00:00,2026-04-05 06:30:00+00:00,https://marketplace.com.br/carrinho/234?utm_source=email&utm_campaign=recovery,,False,,2026-04-04 07:29:00+00:00
219,235,915,email,lembrete_1h,2026-03-04 15:40:00+00:00,2026-03-04 15:43:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-03-04 15:40:00+00:00
220,235,915,email,lembrete_24h,2026-03-05 14:40:00+00:00,2026-03-05 14:56:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.05,2026-03-06 06:33:00+00:00,2026-03-06 07:32:00+00:00,https://marketplace.com.br/carrinho/235?utm_source=email&utm_campaign=recovery,,False,,2026-03-05 14:40:00+00:00
221,235,915,email,desconto_48h,2026-03-06 14:40:00+00:00,2026-03-06 14:56:00+00:00,Presente para você: desconto exclusivo no seu carrinho,22.27,False,0.05,,,,,False,,2026-03-06 14:40:00+00:00
222,243,396,email,lembrete_1h,2026-05-01 09:39:00+00:00,2026-05-01 09:52:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,2026-05-02 04:51:00+00:00,,,,False,,2026-05-01 09:39:00+00:00
223,245,303,email,lembrete_1h,2026-06-03 20:50:00+00:00,2026-06-03 21:07:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-06-03 20:50:00+00:00
224,246,517,email,lembrete_1h,2026-01-25 10:23:00+00:00,2026-01-25 10:45:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-01-25 10:23:00+00:00
225,246,517,email,lembrete_24h,2026-01-26 09:23:00+00:00,2026-01-26 09:24:00+00:00,Não perca! Seus produtos podem acabar,0.0,False,0.05,2026-01-26 22:49:00+00:00,,,,False,,2026-01-26 09:23:00+00:00
226,247,930,email,lembrete_1h,2026-02-03 23:44:00+00:00,2026-02-03 23:47:00+00:00,Seus produtos estão esperando por você!,0.0,True,0.05,2026-02-04 05:07:00+00:00,2026-02-04 05:40:00+00:00,https://marketplace.com.br/carrinho/247?utm_source=email&utm_campaign=recovery,,False,,2026-02-03 23:44:00+00:00
227,247,930,email,lembrete_24h,2026-02-04 22:44:00+00:00,2026-02-04 22:49:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.05,,,,,False,,2026-02-04 22:44:00+00:00
228,247,930,sms,desconto_48h,2026-02-05 22:44:00+00:00,2026-02-05 22:48:00+00:00,🎁 Desconto especial para finalizar sua compra!,0.0,True,0.15,,,,,False,,2026-02-05 22:44:00+00:00
229,249,589,email,lembrete_1h,2026-01-07 10:12:00+00:00,2026-01-07 10:18:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-01-07 18:07:00+00:00,,,,False,,2026-01-07 10:12:00+00:00
