evento_id,carrinho_id,cliente_id,sessao_id,timestamp_evento,tipo_evento,duracao_evento_segundos,dados_evento
166,15,1180,cd7d4900-838,2026-03-27 22:08:57+00:00,add_carrinho,6.0,"{""produto_id"": 251, ""quantidade"": 3, ""origem"": ""busca""}"
167,15,1180,cd7d4900-838,2026-03-27 22:09:31+00:00,view_checkout,71.0,"{""etapa"": ""pagamento"", ""tempo_na_etapa_s"": 176}"
168,15,1180,cd7d4900-838,2026-03-27 22:10:56+00:00,inicio_pagamento,107.0,"{""metodo"": ""cartao_credito"", ""parcelas"": 6}"
169,16,1462,8cc18cd1-c97,2026-05-19 21:06:00+00:00,view_produto,66.0,"{""produto_id"": 9, ""tempo_visualizacao_s"": 78, ""scroll_depth"": 0.22}"
170,16,1462,8cc18cd1-c97,2026-05-19 21:06:21+00:00,add_carrinho,67.0,"{""produto_id"": 28, ""quantidade"": 3, ""origem"": ""busca""}"
171,16,1462,8cc18cd1-c97,2026-05-19 21:07:36+00:00,remove_carrinho,12.0,"{""produto_id"": 173, ""motivo"": null}"
172,16,1462,8cc18cd1-c97,2026-05-19 21:08:05+00:00,add_carrinho,78.0,"{""produto_id"": 170, ""quantidade"": 3, ""origem"": ""pagina_produto""}"
173,16,1462,8cc18cd1-c97,2026-05-19 21:08:55+00:00,remove_carrinho,73.0,"{""produto_id"": 253, ""motivo"": ""encontrou_melhor""}"
174,16,1462,8cc18cd1-c97,2026-05-19 21:09:37+00:00,view_produto,108.0,"{""produto_id"": 275, ""tempo_visualizacao_s"": 177, ""scroll_depth"": 0.73}"
175,16,1462,8cc18cd1-c97,2026-05-19 21:10:55+00:00,add_carrinho,8.0,"{""produto_id"": 13, ""quantidade"": 2, ""origem"": ""busca""}"
176,16,1462,8cc18cd1-c97,2026-05-19 21:11:20+00:00,view_checkout,108.0,"{""etapa"": ""revisao"", ""tempo_na_etapa_s"": 190}"
177,16,1462,8cc18cd1-c97,2026-05-19 21:11:42+00:00,remove_carrinho,18.0,"{""produto_id"": 92, ""motivo"": null}"
178,16,1462,8cc18cd1-c97,2026-05-19 21:12:04+00:00,inicio_pagamento,26.0,"{""metodo"": ""pix"", ""parcelas"": 2}"
179,16,1462,8cc18cd1-c97,2026-05-19 21:13:08+00:00,add_carrinho,29.0,"{""produto_id"": 206, ""quantidade"": 3, ""origem"": ""pagina_produto""}"
180,16,1462,8cc18cd1-c97,2026-05-19 21:13:40+00:00,view_produto,105.0,"{""produto_id"": 97, ""tempo_visualizacao_s"": 87, ""scroll_depth"": 0.77}"
181,16,1462,8cc18cd1-c97,2026-05-19 21:14:43+00:00,view_produto,21.0,"{""produto_id"": 75, ""tempo_visualizacao_s"": 13, ""scroll_depth"": 0.23}"
182,16,1462,8cc18cd1-c97,2026-05-19 21:14:58+00:00,erro_pagamento,111.0,"{""codigo_erro"": ""timeout"", ""metodo"": ""cartao_debito""}"
183,16,1462,8cc18cd1-c97,2026-05-19 21:16:12+00:00,abandono,,"{""pagina_saida"": ""pagamento"", ""tempo_inativo_s"": 1959}"
184,17,357,272e6528-2d9,2026-01-14 16:40:00+00:00,view_produto,29.0,"{""produto_id"": 221, ""tempo_visualizacao_s"": 14, ""scroll_depth"": 0.96}"
185,17,357,272e6528-2d9,2026-01-14 16:42:12+00:00,view_produto,29.0,"{""produto_id"": 292, ""tempo_visualizacao_s"": 121, ""scroll_depth"": 0.85}"
186,17,357,272e6528-2d9,2026-01-14 16:43:43+00:00,view_produto,47.0,"{""produto_id"": 222, ""tempo_visualizacao_s"": 69, ""scroll_depth"": 0.61}"
187,17,357,272e6528-2d9,2026-01-14 16:45:50+00:00,add_carrinho,101.0,"{""produto_id"": 41, ""quantidade"": 2, ""origem"": ""pagina_produto""}"
188,17,357,272e6528-2d9,2026-01-14 16:46:55+00:00,view_produto,61.0,"{""produto_id"": 280, ""tempo_visualizacao_s"": 178, ""scroll_depth"": 0.36}"
189,17,357,272e6528-2d9,2026-01-14 16:47:28+00:00,add_carrinho,96.0,"{""produto_id"": 132, ""quantidade"": 2, ""origem"": ""pagina_produto""}"
190,17,357,272e6528-2d9,2026-01-14 16:48:47+00:00,view_checkout,75.0,"{""etapa"": ""revisao"", ""tempo_na_etapa_s"": 31}"
191,17,357,272e6528-2d9,2026-01-14 16:50:26+00:00,abandono,,"{""pagina_saida"": ""carrinho"", ""tempo_inativo_s"": 1977}"
192,18,194,dfe0254e-fe8,2026-02-02 22:38:00+00:00,view_produto,11.0,"{""produto_id"": 132, ""tempo_visualizacao_s"": 75, ""scroll_depth"": 0.59}"
193,18,194,dfe0254e-fe8,2026-02-02 22:41:37+00:00,view_produto,30.0,"{""produto_id"": 88, ""tempo_visualizacao_s"": 80, ""scroll_depth"": 0.42}"
194,18,194,dfe0254e-fe8,2026-02-02 22:45:31+00:00,add_carrinho,75.0,"{""produto_id"": 277, ""quantidade"": 1, ""origem"": ""recomendacao""}"
195,18,194,dfe0254e-fe8,2026-02-02 22:51:55+00:00,view_produto,55.0,"{""produto_id"": 181, ""tempo_visualizacao_s"": 167, ""scroll_depth"": 0.28}"
196,18,194,dfe0254e-fe8,2026-02-02 22:59:13+00:00,add_carrinho,63.0,"{""produto_id"": 129, ""quantidade"": 2, ""origem"": ""busca""}"
197,18,194,dfe0254e-fe8,2026-02-02 23:06:03+00:00,update_quantidade,15.0,"{""produto_id"": 115, ""quantidade_anterior"": 2, ""quantidade_nova"": 2}"
198,18,194,dfe0254e-fe8,2026-02-02 23:08:53+00:00,view_produto,108.0,"{""produto_id"": 48, ""tempo_visualizacao_s"": 163, ""scroll_depth"": 0.33}"
199,18,194,dfe0254e-fe8,2026-02-02 23:16:12+00:00,view_checkout,57.0,"{""etapa"": ""endereco"", ""tempo_na_etapa_s"": 229}"
200,18,194,dfe0254e-fe8,2026-02-02 23:23:48+00:00,inicio_pagamento,118.0,"{""metodo"": ""cartao_debito"", ""parcelas"": 2}"
201,19,815,829bae2c-d25,2026-04-01 12:23:00+00:00,view_produto,113.0,"{""produto_id"": 102, ""tempo_visualizacao_s"": 155, ""scroll_depth"": 0.49}"
202,19,815,829bae2c-d25,2026-04-01 12:24:57+00:00,add_carrinho,27.0,"{""produto_id"": 208, ""quantidade"": 1, ""origem"": ""pagina_produto""}"
203,19,815,829bae2c-d25,2026-04-01 12:28:04+00:00,view_produto,100.0,"{""produto_id"": 22, ""tempo_visualizacao_s"": 141, ""scroll_depth"": 0.49}"
204,19,815,829bae2c-d25,2026-04-01 12:29:03+00:00,add_carrinho,11.0,"{""produto_id"": 22, ""quantidade"": 1, ""origem"": ""busca""}"
205,19,815,829bae2c-d25,2026-04-01 12:31:16+00:00,add_carrinho,115.0,"{""produto_id"": 159, ""quantidade"": 3, ""origem"": ""busca""}"
206,19,815,829bae2c-d25,2026-04-01 12:33:23+00:00,add_carrinho,103.0,"{""produto_id"": 135, ""quantidade"": 2, ""origem"": ""busca""}"
207,19,815,829bae2c-d25,2026-04-01 12:35:39+00:00,add_carrinho,28.0,"{""produto_id"": 56, ""quantidade"": 3, ""origem"": ""busca""}"
208,19,815,829bae2c-d25,2026-04-01 12:37:21+00:00,view_checkout,90.0,"{""etapa"": ""revisao"", ""tempo_na_etapa_s"": 297}"
209,19,815,829bae2c-d25,2026-04-01 12:39:30+00:00,inicio_pagamento,70.0,"{""metodo"": ""cartao_debito"", ""parcelas"": 6}"
210,19,815,829bae2c-d25,2026-04-01 12:41:48+00:00,erro_pagamento,45.0,"{""codigo_erro"": ""saldo_insuficiente"", ""metodo"": ""cartao_debito""}"
211,19,815,829bae2c-d25,2026-04-01 12:44:37+00:00,abandono,,"{""pagina_saida"": ""produto"", ""tempo_inativo_s"": 4500}"
212,20,562,0e388f80-956,2026-04-12 16:40:00+00:00,view_produto,13.0,"{""produto_id"": 7, ""tempo_visualizacao_s"": 75, ""scroll_depth"": 0.24}"
213,20,562,0e388f80-956,2026-04-12 16:44:47+00:00,view_produto,80.0,"{""produto_id"": 106, ""tempo_visualizacao_s"": 103, ""scroll_depth"": 0.81}"
214,20,562,0e388f80-956,2026-04-12 16:49:13+00:00,add_carrinho,47.0,"{""produto_id"": 174, ""quantidade"": 3, ""origem"": ""busca""}"
215,20,562,0e388f80-956,2026-04-12 16:54:54+00:00,view_produto,4.0,"{""produto_id"": 206, ""tempo_visualizacao_s"": 146, ""scroll_depth"": 0.65}"
216,20,562,0e388f80-956,2026-04-12 16:58:37+00:00,add_carrinho,50.0,"{""produto_id"": 57, ""quantidade"": 3, ""origem"": ""recomendacao""}"
217,20,562,0e388f80-956,2026-04-12 17:01:57+00:00,update_quantidade,67.0,"{""produto_id"": 4, ""quantidade_anterior"": 1, ""quantidade_nova"": 1}"
218,20,562,0e388f80-956,2026-04-12 17:03:21+00:00,view_checkout,94.0,"{""etapa"": ""endereco"", ""tempo_na_etapa_s"": 266}"
219,20,562,0e388f80-956,2026-04-12 17:08:18+00:00,inicio_pagamento,109.0,"{""metodo"": ""cartao_debito"", ""parcelas"": 6}"
220,21,1156,642b4186-f5c,2026-02-09 09:49:00+00:00,view_produto,41.0,"{""produto_id"": 277, ""tempo_visualizacao_s"": 33, ""scroll_depth"": 0.37}"
221,21,1156,642b4186-f5c,2026-02-09 09:51:57+00:00,view_produto,19.0,"{""produto_id"": 275, ""tempo_visualizacao_s"": 37, ""scroll_depth"": 0.47}"
222,21,1156,642b4186-f5c,2026-02-09 09:52:56+00:00,view_produto,43.0,"{""produto_id"": 157, ""tempo_visualizacao_s"": 84, ""scroll_depth"": 0.95}"
223,21,1156,642b4186-f5c,2026-02-09 09:56:51+00:00,add_carrinho,71.0,"{""produto_id"": 258, ""quantidade"": 1, ""origem"": ""recomendacao""}"
224,21,1156,642b4186-f5c,2026-02-09 10:01:30+00:00,add_carrinho,70.0,"{""produto_id"": 240, ""quantidade"": 1, ""origem"": ""busca""}"
225,21,1156,642b4186-f5c,2026-02-09 10:06:01+00:00,view_produto,101.0,"{""produto_id"": 200, ""tempo_visualizacao_s"": 40, ""scroll_depth"": 0.48}"
226,21,1156,642b4186-f5c,2026-02-09 10:07:24+00:00,update_quantidade,5.0,"{""produto_id"": 96, ""quantidade_anterior"": 2, ""quantidade_nova"": 1}"
227,21,1156,642b4186-f5c,2026-02-09 10:10:50+00:00,view_produto,35.0,"{""produto_id"": 166, ""tempo_visualizacao_s"": 119, ""scroll_depth"": 0.39}"
228,21,1156,642b4186-f5c,2026-02-09 10:14:25+00:00,add_carrinho,89.0,"{""produto_id"": 292, ""quantidade"": 3, ""origem"": ""recomendacao""}"
229,21,1156,642b4186-f5c,2026-02-09 10:17:47+00:00,view_produto,85.0,"{""produto_id"": 88, ""tempo_visualizacao_s"": 90, ""scroll_depth"": 0.44}"
230,21,1156,642b4186-f5c,2026-02-09 10:21:24+00:00,view_checkout,41.0,"{""etapa"": ""endereco"", ""tempo_na_etapa_s"": 71}"
231,21,1156,642b4186-f5c,2026-02-09 10:24:04+00:00,abandono,,"{""pagina_saida"": ""checkout"", ""tempo_inativo_s"": 3672}"
232,22,932,640e090a-95c,2026-05-19 12:54:00+00:00,view_produto,75.0,"{""produto_id"": 147, ""tempo_visualizacao_s"": 13, ""scroll_depth"": 0.46}"
233,22,932,640e090a-95c,2026-05-19 12:54:31+00:00,view_produto,45.0,"{""produto_id"": 224, ""tempo_visualizacao_s"": 162, ""scroll_depth"": 0.87}"
234,22,932,640e090a-95c,2026-05-19 12:54:55+00:00,add_carrinho,90.0,"{""produto_id"": 113, ""quantidade"": 3, ""origem"": ""pagina_produto""}"
235,22,932,640e090a-95c,2026-05-19 12:55:06+00:00,view_produto,94.0,"{""produto_id"": 196, ""tempo_visualizacao_s"": 15, ""scroll_depth"": 0.73}"
236,22,932,640e090a-95c,2026-05-19 12:56:03+00:00,remove_carrinho,14.0,"{""produto_id"": 229, ""motivo"": null}"
237,22,932,640e090a-95c,2026-05-19 12:56:43+00:00,add_carrinho,47.0,"{""produto_id"": 38, ""quantidade"": 2, ""origem"": ""recomendacao""}"
238,22,932,640e090a-95c,2026-05-19 12:57:26+00:00,view_produto,114.0,"{""produto_id"": 281, ""tempo_visualizacao_s"": 53, ""scroll_depth"": 0.56}"
239,22,932,640e090a-95c,2026-05-19 12:58:07+00:00,view_produto,115.0,"{""produto_id"": 104, ""tempo_visualizacao_s"": 56, ""scroll_depth"": 0.66}"
240,22,932,640e090a-95c,2026-05-19 12:58:19+00:00,view_produto,23.0,"{""produto_id"": 202, ""tempo_visualizacao_s"": 147, ""scroll_depth"": 0.22}"
241,22,932,640e090a-95c,2026-05-19 12:58:47+00:00,add_carrinho,60.0,"{""produto_id"": 249, ""quantidade"": 1, ""origem"": ""pagina_produto""}"
242,22,932,640e090a-95c,2026-05-19 12:59:45+00:00,view_checkout,26.0,"{""etapa"": ""endereco"", ""tempo_na_etapa_s"": 13}"
243,22,932,640e090a-95c,2026-05-19 12:59:58+00:00,abandono,,"{""pagina_saida"": ""carrinho"", ""tempo_inativo_s"": 4273}"
244,23,1097,e0d026fb-707,2026-01-16 08:36:00+00:00,view_produto,27.0,"{""produto_id"": 60, ""tempo_visualizacao_s"": 29, ""scroll_depth"": 0.41}"
245,23,1097,e0d026fb-707,2026-01-16 08:37:38+00:00,view_produto,115.0,"{""produto_id"": 294, ""tempo_visualizacao_s"": 170, ""scroll_depth"": 0.55}"
246,23,1097,e0d026fb-707,2026-01-16 08:39:11+00:00,add_carrinho,43.0,"{""produto_id"": 192, ""quantidade"": 1, ""origem"": ""pagina_produto""}"
247,23,1097,e0d026fb-707,2026-01-16 08:42:48+00:00,view_produto,109.0,"{""produto_id"": 93, ""tempo_visualizacao_s"": 106, ""scroll_depth"": 0.74}"
248,23,1097,e0d026fb-707,2026-01-16 08:45:06+00:00,add_carrinho,56.0,"{""produto_id"": 73, ""quantidade"": 3, ""origem"": ""pagina_produto""}"
249,23,1097,e0d026fb-707,2026-01-16 08:48:02+00:00,update_quantidade,62.0,"{""produto_id"": 77, ""quantidade_anterior"": 2, ""quantidade_nova"": 2}"
250,23,1097,e0d026fb-707,2026-01-16 08:49:38+00:00,view_produto,89.0,"{""produto_id"": 183, ""tempo_visualizacao_s"": 168, ""scroll_depth"": 0.9}"
251,23,1097,e0d026fb-707,2026-01-16 08:50:31+00:00,view_produto,62.0,"{""produto_id"": 297, ""tempo_visualizacao_s"": 54, ""scroll_depth"": 0.92}"
252,23,1097,e0d026fb-707,2026-01-16 08:53:57+00:00,view_produto,78.0,"{""produto_id"": 222, ""tempo_visualizacao_s"": 94, ""scroll_depth"": 0.35}"
253,23,1097,e0d026fb-707,2026-01-16 08:58:08+00:00,add_carrinho,2.0,"{""produto_id"": 137, ""quantidade"": 1, ""origem"": ""pagina_produto""}"
254,23,1097,e0d026fb-707,2026-01-16 09:01:24+00:00,update_quantidade,116.0,"{""produto_id"": 46, ""quantidade_anterior"": 1, ""quantidade_nova"": 3}"
255,23,1097,e0d026fb-707,2026-01-16 09:02:51+00:00,view_produto,40.0,"{""produto_id"": 111, ""tempo_visualizacao_s"": 63, ""scroll_depth"": 0.36}"
256,23,1097,e0d026fb-707,2026-01-16 09:06:39+00:00,view_produto,101.0,"{""produto_id"": 67, ""tempo_visualizacao_s"": 25, ""scroll_depth"": 0.85}"
257,23,1097,e0d026fb-707,2026-01-16 09:09:17+00:00,view_checkout,34.0,"{""etapa"": ""endereco"", ""tempo_na_etapa_s"": 246}"
258,23,1097,e0d026fb-707,2026-01-16 09:10:05+00:00,inicio_pagamento,94.0,"{""metodo"": ""pix"", ""parcelas"": 10}"
259,24,171,a3aabfdb-fed,2026-06-07 20:16:00+00:00,view_produto,33.0,"{""produto_id"": 179, ""tempo_visualizacao_s"": 123, ""scroll_depth"": 0.28}"
260,24,171,a3aabfdb-fed,2026-06-07 20:17:19+00:00,remove_carrinho,92.0,"{""produto_id"": 212, ""motivo"": ""mudou_ideia""}"
261,24,171,a3aabfdb-fed,2026-06-07 20:19:20+00:00,view_produto,3.0,"{""produto_id"": 236, ""tempo_visualizacao_s"": 59, ""scroll_depth"": 0.23}"
262,24,171,a3aabfdb-fed,2026-06-07 20:21:01+00:00,view_produto,29.0,"{""produto_id"": 253, ""tempo_visualizacao_s"": 104, ""scroll_depth"": 0.61}"
263,24,171,a3aabfdb-fed,2026-06-07 20:23:02+00:00,remove_carrinho,114.0,"{""produto_id"": 136, ""motivo"": ""mudou_ideia""}"
264,24,171,a3aabfdb-fed,2026-06-07 20:23:59+00:00,view_produto,80.0,"{""produto_id"": 209, ""tempo_visualizacao_s"": 144, ""scroll_depth"": 0.85}"
265,24,171,a3aabfdb-fed,2026-06-07 20:25:24+00:00,add_carrinho,20.0,"{""produto_id"": 24, ""quantidade"": 2, ""origem"": ""recomendacao""}"
266,24,171,a3aabfdb-fed,2026-06-07 20:25:53+00:00,view_produto,23.0,"{""produto_id"": 216, ""tempo_visualizacao_s"": 108, ""scroll_depth"": 0.33}"
267,24,171,a3aabfdb-fed,2026-06-07 20:26:46+00:00,view_produto,76.0,"{""produto_id"": 281, ""tempo_visualizacao_s"": 13, ""scroll_depth"": 0.91}"
268,24,171,a3aabfdb-fed,2026-06-07 20:27:15+00:00,add_carrinho,4.0,"{""produto_id"": 2, ""quantidade"": 1, ""origem"": ""recomendacao""}"
269,24,171,a3aabfdb-fed,2026-06-07 20:28:48+00:00,add_carrinho,4.0,"{""produto_id"": 276, ""quantidade"": 2, ""origem"": ""recomendacao""}"
270,24,171,a3aabfdb-fed,2026-06-07 20:29:27+00:00,update_quantidade,61.0,"{""produto_id"": 282, ""quantidade_anterior"": 2, ""quantidade_nova"": 1}"
271,24,171,a3aabfdb-fed,2026-06-07 20:30:32+00:00,view_checkout,50.0,"{""etapa"": ""pagamento"", ""tempo_na_etapa_s"": 120}"
272,24,171,a3aabfdb-fed,2026-06-07 20:31:29+00:00,inicio_pagamento,97.0,"{""metodo"": ""cartao_debito"", ""parcelas"": 12}"
273,25,558,96fe2db2-efd,2026-03-02 14:32:00+00:00,view_produto,60.0,"{""produto_id"": 271, ""tempo_visualizacao_s"": 116, ""scroll_depth"": 0.23}"
274,25,558,96fe2db2-efd,2026-03-02 14:32:17+00:00,view_produto,112.0,"{""produto_id"": 78, ""tempo_visualizacao_s"": 87, ""scroll_depth"": 0.63}"
275,25,558,96fe2db2-efd,2026-03-02 14:32:46+00:00,remove_carrinho,59.0,"{""produto_id"": 153, ""motivo"": null}"
276,25,558,96fe2db2-efd,2026-03-02 14:32:59+00:00,view_produto,113.0,"{""produto_id"": 153, ""tempo_visualizacao_s"": 24, ""scroll_depth"": 0.73}"
277,25,558,96fe2db2-efd,2026-03-02 14:33:29+00:00,add_carrinho,91.0,"{""produto_id"": 102, ""quantidade"": 1, ""origem"": ""recomendacao""}"
278,25,558,96fe2db2-efd,2026-03-02 14:33:44+00:00,view_produto,98.0,"{""produto_id"": 180, ""tempo_visualizacao_s"": 143, ""scroll_depth"": 0.3}"
279,25,558,96fe2db2-efd,2026-03-02 14:34:00+00:00,add_carrinho,17.0,"{""produto_id"": 220, ""quantidade"": 2, ""origem"": ""pagina_produto""}"
280,25,558,96fe2db2-efd,2026-03-02 14:34:11+00:00,update_quantidade,114.0,"{""produto_id"": 209, ""quantidade_anterior"": 3, ""quantidade_nova"": 3}"
281,25,558,96fe2db2-efd,2026-03-02 14:34:35+00:00,view_checkout,58.0,"{""etapa"": ""endereco"", ""tempo_na_etapa_s"": 237}"
282,25,558,96fe2db2-efd,2026-03-02 14:34:51+00:00,abandono,,"{""pagina_saida"": ""pagamento"", ""tempo_inativo_s"": 3567}"
283,26,118,3e2f7757-4ea,2026-06-17 06:27:00+00:00,view_produto,37.0,"{""produto_id"": 122, ""tempo_visualizacao_s"": 156, ""scroll_depth"": 0.43}"
284,26,118,3e2f7757-4ea,2026-06-17 06:29:21+00:00,view_produto,92.0,"{""produto_id"": 138, ""tempo_visualizacao_s"": 93, ""scroll_depth"": 0.23}"
285,26,118,3e2f7757-4ea,2026-06-17 06:30:45+00:00,add_carrinho,35.0,"{""produto_id"": 14, ""quantidade"": 1, ""origem"": ""busca""}"
286,26,118,3e2f7757-4ea,2026-06-17 06:32:36+00:00,view_produto,64.0,"{""produto_id"": 299, ""tempo_visualizacao_s"": 138, ""scroll_depth"": 0.27}"
287,26,118,3e2f7757-4ea,2026-06-17 06:34:08+00:00,view_produto,118.0,"{""produto_id"": 254, ""tempo_visualizacao_s"": 10, ""scroll_depth"": 0.97}"
288,26,118,3e2f7757-4ea,2026-06-17 06:35:10+00:00,view_produto,88.0,"{""produto_id"": 190, ""tempo_visualizacao_s"": 53, ""scroll_depth"": 0.54}"
289,26,118,3e2f7757-4ea,2026-06-17 06:36:09+00:00,update_quantidade,101.0,"{""produto_id"": 237, ""quantidade_anterior"": 3, ""quantidade_nova"": 5}"
290,26,118,3e2f7757-4ea,2026-06-17 06:38:03+00:00,add_carrinho,55.0,"{""produto_id"": 20, ""quantidade"": 3, ""origem"": ""recomendacao""}"
291,26,118,3e2f7757-4ea,2026-06-17 06:39:27+00:00,update_quantidade,72.0,"{""produto_id"": 240, ""quantidade_anterior"": 2, ""quantidade_nova"": 1}"
292,26,118,3e2f7757-4ea,2026-06-17 06:42:10+00:00,view_produto,15.0,"{""produto_id"": 58, ""tempo_visualizacao_s"": 105, ""scroll_depth"": 0.8}"
293,26,118,3e2f7757-4ea,2026-06-17 06:44:39+00:00,update_quantidade,33.0,"{""produto_id"": 254, ""quantidade_anterior"": 1, ""quantidade_nova"": 1}"
294,26,118,3e2f7757-4ea,2026-06-17 06:47:27+00:00,view_produto,64.0,"{""produto_id"": 238, ""tempo_visualizacao_s"": 108, ""scroll_depth"": 0.75}"
295,26,118,3e2f7757-4ea,2026-06-17 06:50:22+00:00,add_carrinho,21.0,"{""produto_id"": 16, ""quantidade"": 1, ""origem"": ""recomendacao""}"
296,26,118,3e2f7757-4ea,2026-06-17 06:52:14+00:00,view_checkout,37.0,"{""etapa"": ""revisao"", ""tempo_na_etapa_s"": 267}"
297,26,118,3e2f7757-4ea,2026-06-17 06:54:02+00:00,inicio_pagamento,94.0,"{""metodo"": ""cartao_credito"", ""parcelas"": 10}"
298,27,1323,e4d8f833-681,2026-02-22 11:16:00+00:00,view_produto,91.0,"{""produto_id"": 7, ""tempo_visualizacao_s"": 85, ""scroll_depth"": 0.63}"
299,27,1323,e4d8f833-681,2026-02-22 11:16:14+00:00,view_produto,97.0,"{""produto_id"": 241, ""tempo_visualizacao_s"": 132, ""scroll_depth"": 0.44}"
300,27,1323,e4d8f833-681,2026-02-22 11:16:32+00:00,add_carrinho,93.0,"{""produto_id"": 212, ""quantidade"": 2, ""origem"": ""busca""}"
301,27,1323,e4d8f833-681,2026-02-22 11:16:39+00:00,view_produto,67.0,"{""produto_id"": 228, ""tempo_visualizacao_s"": 100, ""scroll_depth"": 0.25}"
302,27,1323,e4d8f833-681,2026-02-22 11:16:49+00:00,add_carrinho,28.0,"{""produto_id"": 123, ""quantidade"": 3, ""origem"": ""busca""}"
303,27,1323,e4d8f833-681,2026-02-22 11:17:01+00:00,add_carrinho,93.0,"{""produto_id"": 91, ""quantidade"": 1, ""origem"": ""pagina_produto""}"
304,27,1323,e4d8f833-681,2026-02-22 11:17:18+00:00,add_carrinho,80.0,"{""produto_id"": 216, ""quantidade"": 1, ""origem"": ""busca""}"
305,27,1323,e4d8f833-681,2026-02-22 11:17:39+00:00,view_produto,27.0,"{""produto_id"": 82, ""tempo_visualizacao_s"": 80, ""scroll_depth"": 0.22}"
306,27,1323,e4d8f833-681,2026-02-22 11:17:58+00:00,view_produto,101.0,"{""produto_id"": 65, ""tempo_visualizacao_s"": 99, ""scroll_depth"": 0.39}"
307,27,1323,e4d8f833-681,2026-02-22 11:18:20+00:00,view_checkout,50.0,"{""etapa"": ""endereco"", ""tempo_na_etapa_s"": 122}"
308,27,1323,e4d8f833-681,2026-02-22 11:18:30+00:00,abandono,,"{""pagina_saida"": ""pagamento"", ""tempo_inativo_s"": 5729}"
309,28,288,0bbefc73-2b2,2026-02-15 23:49:00+00:00,view_produto,94.0,"{""produto_id"": 247, ""tempo_visualizacao_s"": 77, ""scroll_depth"": 0.38}"
310,28,288,0bbefc73-2b2,2026-02-15 23:53:39+00:00,remove_carrinho,89.0,"{""produto_id"": 31, ""motivo"": ""encontrou_melhor""}"
311,28,288,0bbefc73-2b2,2026-02-15 23:54:52+00:00,view_produto,73.0,"{""produto_id"": 227, ""tempo_visualizacao_s"": 66, ""scroll_depth"": 0.87}"
312,28,288,0bbefc73-2b2,2026-02-15 23:57:19+00:00,view_produto,69.0,"{""produto_id"": 294, ""tempo_visualizacao_s"": 120, ""scroll_depth"": 0.48}"
313,28,288,0bbefc73-2b2,2026-02-16 00:00:49+00:00,add_carrinho,47.0,"{""produto_id"": 216, ""quantidade"": 3, ""origem"": ""pagina_produto""}"
314,28,288,0bbefc73-2b2,2026-02-16 00:05:54+00:00,update_quantidade,12.0,"{""produto_id"": 270, ""quantidade_anterior"": 3, ""quantidade_nova"": 4}"
315,28,288,0bbefc73-2b2,2026-02-16 00:06:50+00:00,view_produto,103.0,"{""produto_id"": 290, ""tempo_visualizacao_s"": 34, ""scroll_depth"": 0.58}"
316,28,288,0bbefc73-2b2,2026-02-16 00:10:35+00:00,view_produto,8.0,"{""produto_id"": 217, ""tempo_visualizacao_s"": 134, ""scroll_depth"": 0.72}"
317,28,288,0bbefc73-2b2,2026-02-16 00:11:53+00:00,add_carrinho,58.0,"{""produto_id"": 256, ""quantidade"": 1, ""origem"": ""recomendacao""}"
318,28,288,0bbefc73-2b2,2026-02-16 00:13:04+00:00,view_checkout,76.0,"{""etapa"": ""pagamento"", ""tempo_na_etapa_s"": 166}"
319,28,288,0bbefc73-2b2,2026-02-16 00:18:05+00:00,abandono,,"{""pagina_saida"": ""checkout"", ""tempo_inativo_s"": 6845}"
320,29,63,2868bf4d-f51,2026-03-04 23:04:00+00:00,view_produto,52.0,"{""produto_id"": 33, ""tempo_visualizacao_s"": 81, ""scroll_depth"": 0.21}"
321,29,63,2868bf4d-f51,2026-03-04 23:05:16+00:00,view_produto,7.0,"{""produto_id"": 112, ""tempo_visualizacao_s"": 86, ""scroll_depth"": 0.79}"
322,29,63,2868bf4d-f51,2026-03-04 23:10:00+00:00,view_produto,31.0,"{""produto_id"": 48, ""tempo_visualizacao_s"": 63, ""scroll_depth"": 0.24}"
323,29,63,2868bf4d-f51,2026-03-04 23:13:30+00:00,view_produto,21.0,"{""produto_id"": 228, ""tempo_visualizacao_s"": 102, ""scroll_depth"": 0.56}"
324,29,63,2868bf4d-f51,2026-03-04 23:16:34+00:00,add_carrinho,6.0,"{""produto_id"": 50, ""quantidade"": 1, ""origem"": ""busca""}"
