pedido_id,carrinho_id,cliente_id,data_pedido,valor_subtotal,valor_frete,valor_desconto,valor_total,metodo_pagamento,status_pedido,origem_recuperacao,resgate_id,created_at
202,644,1147,2026-06-22 19:29:00+00:00,828.76,40.0,0.0,868.76,boleto,cancelado,False,,2026-06-22 19:29:00+00:00
203,648,1399,2026-06-06 18:51:00+00:00,207.15,28.46,404.48,1.0,cartao_credito,enviado,False,,2026-06-06 18:51:00+00:00
204,651,103,2026-05-05 19:07:00+00:00,616.31,33.25,0.0,649.56,cartao_credito,entregue,False,,2026-05-05 19:07:00+00:00
205,652,807,2026-02-01 22:26:00+00:00,118.04,11.19,0.0,129.23,boleto,entregue,False,,2026-02-01 22:26:00+00:00
206,654,1205,2026-06-13 16:34:00+00:00,521.77,14.13,0.0,535.9,boleto,entregue,False,,2026-06-13 16:34:00+00:00
207,656,1312,2026-04-02 23:51:00+00:00,266.71,26.53,0.0,293.24,boleto,entregue,False,,2026-04-02 23:51:00+00:00
208,658,1463,2026-04-05 13:20:00+00:00,512.4,32.18,0.0,544.58,cartao_debito,entregue,False,,2026-04-05 13:20:00+00:00
209,664,1033,2026-03-27 06:44:00+00:00,185.78,20.66,0.0,206.44,cartao_debito,entregue,False,,2026-03-27 06:44:00+00:00
210,670,1316,2026-06-28 21:27:00+00:00,219.0,24.98,0.0,243.98,cartao_credito,entregue,False,,2026-06-28 21:27:00+00:00
211,675,1182,2026-02-19 18:08:00+00:00,273.68,8.4,0.0,282.08,cartao_credito,enviado,False,,2026-02-19 18:08:00+00:00
212,676,887,2026-06-11 00:31:00+00:00,451.7,36.43,0.0,488.13,pix,entregue,False,,2026-06-11 00:31:00+00:00
213,677,41,2026-03-25 06:26:00+00:00,0.0,21.66,21.37,1.0,cartao_debito,entregue,True,,2026-03-25 06:26:00+00:00
214,680,1264,2026-05-21 17:55:00+00:00,248.48,40.42,0.0,288.9,boleto,entregue,False,,2026-05-21 17:55:00+00:00
215,683,43,2026-05-26 15:02:00+00:00,445.05,0.0,0.0,445.05,cartao_credito,entregue,False,,2026-05-26 15:02:00+00:00
216,684,735,2026-04-14 20:07:00+00:00,336.55,5.67,0.0,342.22,pix,entregue,False,,2026-04-14 20:07:00+00:00
217,700,819,2026-03-06 20:44:00+00:00,0.0,15.77,0.0,15.77,cartao_credito,enviado,False,,2026-03-06 20:44:00+00:00
218,702,454,2026-01-11 19:34:00+00:00,461.9,13.61,34.58,440.93,pix,entregue,True,,2026-01-11 19:34:00+00:00
219,706,960,2026-02-03 17:39:00+00:00,742.62,29.29,92.91,679.0,cartao_credito,entregue,True,,2026-02-03 17:39:00+00:00
220,715,231,2026-06-12 20:29:00+00:00,0.0,20.47,0.0,20.47,cartao_debito,entregue,False,,2026-06-12 20:29:00+00:00
221,717,723,2026-06-22 12:33:00+00:00,115.82,33.57,0.0,149.39,cartao_debito,enviado,False,,2026-06-22 12:33:00+00:00
222,723,352,2026-04-09 15:03:00+00:00,158.84,6.62,0.0,165.46,cartao_credito,entregue,False,,2026-04-09 15:03:00+00:00
223,730,666,2026-01-03 08:25:00+00:00,413.44,30.36,0.0,443.8,cartao_credito,enviado,False,,2026-01-03 08:25:00+00:00
224,732,1076,2026-03-04 22:23:00+00:00,80.68,10.99,0.0,91.67,cartao_credito,enviado,False,,2026-03-04 22:23:00+00:00
225,734,1404,2026-05-16 08:45:00+00:00,1044.36,18.64,0.0,1063.0,cartao_credito,entregue,False,,2026-05-16 08:45:00+00:00
226,736,374,2026-05-04 10:27:00+00:00,223.14,31.95,0.0,255.09,pix,entregue,False,,2026-05-04 10:27:00+00:00
227,739,32,2026-06-20 18:53:00+00:00,692.52,17.63,60.09,650.06,boleto,entregue,True,,2026-06-20 18:53:00+00:00
228,742,55,2026-05-19 18:37:00+00:00,502.81,43.11,0.0,545.92,boleto,enviado,False,,2026-05-19 18:37:00+00:00
229,744,721,2026-05-17 12:03:00+00:00,84.74,28.96,0.0,113.7,cartao_credito,entregue,False,,2026-05-17 12:03:00+00:00
230,745,1082,2026-05-24 15:52:00+00:00,96.83,35.66,0.0,132.49,cartao_debito,enviado,False,,2026-05-24 15:52:00+00:00
231,749,38,2026-05-13 12:44:00+00:00,330.87,42.23,0.0,373.1,boleto,confirmado,False,,2026-05-13 12:44:00+00:00
232,755,1378,2026-06-26 22:21:00+00:00,224.8,39.74,0.0,264.54,pix,entregue,False,,2026-06-26 22:21:00+00:00
233,758,945,2026-05-11 18:54:00+00:00,227.52,34.52,27.58,234.46,cartao_credito,confirmado,True,,2026-05-11 18:54:00+00:00
234,763,1453,2026-04-06 10:10:00+00:00,79.56,18.1,0.0,97.66,pix,confirmado,False,,2026-04-06 10:10:00+00:00
235,765,1264,2026-03-17 15:58:00+00:00,0.0,19.97,0.0,19.97,pix,entregue,False,,2026-03-17 15:58:00+00:00
236,768,812,2026-05-19 21:17:00+00:00,16.7,35.46,0.0,52.16,cartao_credito,cancelado,False,,2026-05-19 21:17:00+00:00
237,771,481,2026-06-15 15:09:00+00:00,694.83,17.46,0.0,712.29,cartao_credito,entregue,False,,2026-06-15 15:09:00+00:00
238,772,661,2026-01-17 21:19:00+00:00,36.75,23.99,0.0,60.74,pix,entregue,False,,2026-01-17 21:19:00+00:00
239,775,1224,2026-01-12 14:52:00+00:00,414.49,9.08,0.0,423.57,cartao_credito,entregue,False,,2026-01-12 14:52:00+00:00
240,776,298,2026-04-25 13:48:00+00:00,278.78,11.53,0.0,290.31,cartao_credito,entregue,False,,2026-04-25 13:48:00+00:00
241,780,1377,2026-03-12 18:03:00+00:00,629.8,13.24,0.0,643.04,cartao_credito,confirmado,False,,2026-03-12 18:03:00+00:00
242,781,1446,2026-03-02 20:57:00+00:00,118.68,41.16,0.0,159.84,pix,entregue,False,,2026-03-02 20:57:00+00:00
243,782,225,2026-06-08 10:18:00+00:00,38.71,14.79,0.0,53.5,pix,entregue,False,,2026-06-08 10:18:00+00:00
244,792,1148,2026-03-28 23:47:00+00:00,259.68,37.67,22.47,274.88,cartao_credito,entregue,True,,2026-03-28 23:47:00+00:00
245,794,1140,2026-06-17 17:32:00+00:00,190.04,41.57,0.0,231.61,cartao_credito,entregue,False,,2026-06-17 17:32:00+00:00
246,795,897,2026-01-04 13:58:00+00:00,458.21,28.01,0.0,486.22,pix,confirmado,False,,2026-01-04 13:58:00+00:00
247,797,904,2026-03-07 15:58:00+00:00,334.61,10.52,0.0,345.13,cartao_credito,confirmado,False,,2026-03-07 15:58:00+00:00
248,798,895,2026-06-11 20:12:00+00:00,261.78,13.21,0.0,274.99,pix,entregue,False,,2026-06-11 20:12:00+00:00
249,799,1366,2026-01-10 14:07:00+00:00,111.41,32.25,0.0,143.66,boleto,confirmado,False,,2026-01-10 14:07:00+00:00
250,800,803,2026-03-14 09:34:00+00:00,654.7,25.81,78.41,602.1,pix,entregue,True,,2026-03-14 09:34:00+00:00
251,810,775,2026-05-12 23:21:00+00:00,77.04,14.73,0.0,91.77,cartao_credito,entregue,False,,2026-05-12 23:21:00+00:00
252,814,283,2026-02-16 15:51:00+00:00,626.89,21.3,0.0,648.19,pix,entregue,False,,2026-02-16 15:51:00+00:00
253,824,85,2026-02-01 19:41:00+00:00,463.75,18.57,0.0,482.32,pix,entregue,False,,2026-02-01 19:41:00+00:00
254,826,298,2026-05-13 09:10:00+00:00,267.03,0.0,0.0,267.03,pix,confirmado,False,,2026-05-13 09:10:00+00:00
255,829,1366,2026-05-03 12:56:00+00:00,87.16,43.35,8.94,121.57,cartao_credito,entregue,True,,2026-05-03 12:56:00+00:00
256,833,342,2026-06-13 18:11:00+00:00,144.19,16.28,0.0,160.47,cartao_debito,entregue,False,,2026-06-13 18:11:00+00:00
257,834,878,2026-06-06 18:19:00+00:00,55.65,20.83,0.0,76.48,pix,entregue,False,,2026-06-06 18:19:00+00:00
258,839,354,2026-06-12 18:12:00+00:00,0.0,28.84,87.17,1.0,cartao_credito,entregue,True,,2026-06-12 18:12:00+00:00
259,842,50,2026-03-24 23:00:00+00:00,423.39,34.32,0.0,457.71,cartao_credito,enviado,False,,2026-03-24 23:00:00+00:00
260,845,1007,2026-02-20 07:37:00+00:00,305.53,8.07,0.0,313.6,pix,entregue,False,,2026-02-20 07:37:00+00:00
261,846,1202,2026-01-14 08:33:00+00:00,284.49,31.94,0.0,316.43,boleto,entregue,False,,2026-01-14 08:33:00+00:00
262,849,998,2026-06-01 06:57:00+00:00,115.09,9.05,0.0,124.14,pix,confirmado,False,,2026-06-01 06:57:00+00:00
263,851,137,2026-05-25 07:17:00+00:00,458.19,20.59,58.63,420.15,pix,entregue,True,,2026-05-25 07:17:00+00:00
264,852,158,2026-04-03 15:58:00+00:00,712.58,0.0,0.0,712.58,cartao_credito,confirmado,False,,2026-04-03 15:58:00+00:00
265,855,1319,2026-06-09 14:09:00+00:00,135.51,44.68,0.0,180.19,cartao_credito,enviado,False,,2026-06-09 14:09:00+00:00
266,858,1316,2026-02-05 10:56:00+00:00,979.78,16.01,0.0,995.79,boleto,confirmado,False,,2026-02-05 10:56:00+00:00
267,860,973,2026-05-22 15:31:00+00:00,71.95,27.63,0.0,99.58,boleto,entregue,False,,2026-05-22 15:31:00+00:00
268,868,94,2026-05-07 14:22:00+00:00,972.4,22.64,0.0,995.04,pix,confirmado,False,,2026-05-07 14:22:00+00:00
269,871,1162,2026-06-22 14:47:00+00:00,284.57,6.66,0.0,291.23,cartao_credito,enviado,False,,2026-06-22 14:47:00+00:00
270,874,114,2026-01-04 09:40:00+00:00,217.01,23.66,0.0,240.67,cartao_debito,entregue,False,,2026-01-04 09:40:00+00:00
271,875,183,2026-04-08 11:10:00+00:00,153.8,7.93,0.0,161.73,cartao_credito,entregue,False,,2026-04-08 11:10:00+00:00
272,879,1399,2026-03-06 22:14:00+00:00,223.28,32.77,0.0,256.05,pix,entregue,False,,2026-03-06 22:14:00+00:00
273,885,1124,2026-01-17 23:05:00+00:00,420.94,28.06,0.0,449.0,cartao_debito,entregue,False,,2026-01-17 23:05:00+00:00
274,890,96,2026-04-28 13:34:00+00:00,862.72,18.79,0.0,881.51,pix,entregue,False,,2026-04-28 13:34:00+00:00
275,893,435,2026-05-15 07:15:00+00:00,551.47,9.2,79.77,480.9,cartao_credito,enviado,True,,2026-05-15 07:15:00+00:00
276,894,1181,2026-05-09 12:57:00+00:00,111.7,7.75,13.36,106.09,pix,enviado,True,,2026-05-09 12:57:00+00:00
277,895,976,2026-06-19 11:20:00+00:00,80.99,38.31,0.0,119.3,pix,enviado,False,,2026-06-19 11:20:00+00:00
278,900,52,2026-06-25 21:09:00+00:00,129.08,10.75,0.0,139.83,pix,enviado,False,,2026-06-25 21:09:00+00:00
279,901,851,2026-03-20 18:29:00+00:00,487.2,17.0,26.84,477.36,pix,entregue,True,,2026-03-20 18:29:00+00:00
280,903,981,2026-03-27 19:11:00+00:00,138.29,22.18,16.83,143.64,boleto,cancelado,True,,2026-03-27 19:11:00+00:00
281,907,1039,2026-06-01 20:21:00+00:00,151.71,41.25,0.0,192.96,cartao_credito,confirmado,False,,2026-06-01 20:21:00+00:00
282,908,695,2026-04-22 20:41:00+00:00,94.02,6.34,0.0,100.36,boleto,entregue,False,,2026-04-22 20:41:00+00:00
283,912,1201,2026-03-26 08:50:00+00:00,697.92,43.58,1336.5,1.0,boleto,entregue,False,,2026-03-26 08:50:00+00:00
284,915,797,2026-02-09 08:54:00+00:00,474.05,20.11,0.0,494.16,pix,entregue,False,,2026-02-09 08:54:00+00:00
285,916,674,2026-06-12 10:22:00+00:00,33.7,41.15,0.0,74.85,cartao_credito,entregue,False,,2026-06-12 10:22:00+00:00
286,919,432,2026-02-27 14:12:00+00:00,225.41,10.44,0.0,235.85,cartao_debito,entregue,False,,2026-02-27 14:12:00+00:00
287,926,653,2026-03-05 20:52:00+00:00,732.56,34.79,0.0,767.35,cartao_credito,entregue,False,,2026-03-05 20:52:00+00:00
288,927,1499,2026-02-02 00:20:00+00:00,688.9,37.9,0.0,726.8,cartao_credito,entregue,False,,2026-02-02 00:20:00+00:00
289,929,1427,2026-03-15 18:57:00+00:00,563.73,7.01,0.0,570.74,pix,entregue,False,,2026-03-15 18:57:00+00:00
290,932,1415,2026-04-05 23:42:00+00:00,233.5,30.84,0.0,264.34,cartao_debito,enviado,False,,2026-04-05 23:42:00+00:00
291,935,934,2026-05-07 22:18:00+00:00,35.82,36.93,0.0,72.75,cartao_credito,enviado,False,,2026-05-07 22:18:00+00:00
292,938,1123,2026-01-06 18:42:00+00:00,410.52,26.21,0.0,436.73,cartao_debito,entregue,False,,2026-01-06 18:42:00+00:00
293,939,786,2026-04-26 10:34:00+00:00,87.41,5.46,0.0,92.87,pix,enviado,False,,2026-04-26 10:34:00+00:00
294,940,890,2026-05-12 15:07:00+00:00,32.54,6.29,0.0,38.83,boleto,entregue,False,,2026-05-12 15:07:00+00:00
295,947,492,2026-05-21 17:23:00+00:00,412.15,21.58,0.0,433.73,cartao_credito,entregue,True,808,2026-05-21 17:23:00+00:00
296,949,1262,2026-03-09 21:51:00+00:00,252.26,0.0,0.0,252.26,cartao_credito,confirmado,False,,2026-03-09 21:51:00+00:00
297,950,138,2026-02-07 06:36:00+00:00,625.66,0.0,0.0,625.66,boleto,enviado,False,,2026-02-07 06:36:00+00:00
298,951,75,2026-02-19 17:10:00+00:00,557.47,22.37,0.0,579.84,pix,entregue,False,,2026-02-19 17:10:00+00:00
299,953,1213,2026-06-17 14:02:00+00:00,157.43,9.79,0.0,167.22,pix,confirmado,False,,2026-06-17 14:02:00+00:00
300,954,233,2026-04-15 07:03:00+00:00,215.96,18.82,0.0,234.78,cartao_credito,cancelado,False,,2026-04-15 07:03:00+00:00
301,965,68,2026-03-17 09:01:00+00:00,126.91,28.11,0.0,155.02,cartao_credito,entregue,False,,2026-03-17 09:01:00+00:00
302,968,57,2026-02-06 16:06:00+00:00,758.43,10.45,0.0,768.88,cartao_debito,entregue,False,,2026-02-06 16:06:00+00:00
303,972,347,2026-05-28 22:40:00+00:00,77.62,23.44,9.11,91.95,pix,cancelado,True,,2026-05-28 22:40:00+00:00
304,976,1124,2026-03-08 11:45:00+00:00,0.0,31.36,0.0,31.36,pix,entregue,False,,2026-03-08 11:45:00+00:00
305,979,1081,2026-05-24 10:11:00+00:00,223.43,40.81,21.13,243.11,pix,entregue,True,,2026-05-24 10:11:00+00:00
306,982,631,2026-01-26 09:15:00+00:00,108.79,8.27,11.33,105.73,pix,entregue,True,,2026-01-26 09:15:00+00:00
307,985,1164,2026-02-10 13:09:00+00:00,194.06,15.56,19.56,190.06,cartao_credito,entregue,True,,2026-02-10 13:09:00+00:00
308,994,557,2026-01-11 13:21:00+00:00,415.82,39.72,0.0,455.54,pix,entregue,False,,2026-01-11 13:21:00+00:00
309,1003,595,2026-06-12 14:41:00+00:00,794.25,32.6,0.0,826.85,cartao_debito,entregue,False,,2026-06-12 14:41:00+00:00
310,1004,610,2026-03-21 18:44:00+00:00,356.54,12.54,0.0,369.08,pix,entregue,False,,2026-03-21 18:44:00+00:00
311,1005,1478,2026-05-05 17:11:00+00:00,428.74,15.38,0.0,444.12,pix,entregue,False,,2026-05-05 17:11:00+00:00
312,1008,219,2026-06-19 14:40:00+00:00,94.15,35.19,0.0,129.34,boleto,enviado,False,,2026-06-19 14:40:00+00:00
313,1030,1129,2026-06-10 10:55:00+00:00,83.43,7.97,0.0,91.4,pix,enviado,False,,2026-06-10 10:55:00+00:00
314,1031,1362,2026-04-24 07:48:00+00:00,625.42,5.21,0.0,630.63,cartao_credito,entregue,True,886,2026-04-24 07:48:00+00:00
315,1035,465,2026-02-23 09:12:00+00:00,29.74,36.55,2.44,63.85,boleto,entregue,True,,2026-02-23 09:12:00+00:00
316,1038,322,2026-06-23 12:00:00+00:00,206.96,28.4,0.0,235.36,cartao_debito,entregue,False,,2026-06-23 12:00:00+00:00
317,1041,1190,2026-01-28 10:22:00+00:00,919.03,18.84,0.0,937.87,boleto,cancelado,False,,2026-01-28 10:22:00+00:00
318,1048,587,2026-03-04 21:41:00+00:00,33.26,43.69,0.0,76.95,cartao_debito,enviado,False,,2026-03-04 21:41:00+00:00
319,1050,1219,2026-05-26 21:05:00+00:00,1023.7,12.59,0.0,1036.29,cartao_credito,enviado,False,,2026-05-26 21:05:00+00:00
320,1052,1493,2026-01-27 19:22:00+00:00,272.59,26.53,0.0,299.12,cartao_credito,cancelado,False,,2026-01-27 19:22:00+00:00
321,1055,983,2026-06-26 22:55:00+00:00,1286.94,44.26,0.0,1331.2,boleto,cancelado,False,,2026-06-26 22:55:00+00:00
322,1057,639,2026-02-02 20:19:00+00:00,447.13,40.11,60.05,427.19,boleto,enviado,True,,2026-02-02 20:19:00+00:00
323,1058,1012,2026-01-20 23:13:00+00:00,428.75,7.96,0.0,436.71,pix,entregue,False,,2026-01-20 23:13:00+00:00
324,1067,932,2026-06-25 20:33:00+00:00,35.67,26.52,0.0,62.19,pix,confirmado,False,,2026-06-25 20:33:00+00:00
325,1069,856,2026-05-12 20:23:00+00:00,0.0,12.46,0.0,12.46,cartao_credito,enviado,False,,2026-05-12 20:23:00+00:00
326,1070,733,2026-06-06 23:59:00+00:00,215.14,42.08,0.0,257.22,cartao_credito,cancelado,False,,2026-06-06 23:59:00+00:00
327,1073,563,2026-02-07 07:47:00+00:00,245.35,6.56,0.0,251.91,pix,entregue,False,,2026-02-07 07:47:00+00:00
328,1074,418,2026-04-03 17:38:00+00:00,43.74,18.37,0.0,62.11,cartao_credito,entregue,False,,2026-04-03 17:38:00+00:00
329,1082,1200,2026-02-19 08:19:00+00:00,234.54,24.34,17.54,241.34,cartao_credito,entregue,True,,2026-02-19 08:19:00+00:00
330,1085,834,2026-04-09 17:37:00+00:00,211.18,38.35,0.0,249.53,cartao_credito,enviado,False,,2026-04-09 17:37:00+00:00
331,1090,240,2026-05-14 23:28:00+00:00,652.32,40.7,68.47,624.55,cartao_debito,entregue,True,,2026-05-14 23:28:00+00:00
332,1091,643,2026-03-19 19:17:00+00:00,412.69,15.84,52.99,375.54,boleto,entregue,True,,2026-03-19 19:17:00+00:00
333,1093,638,2026-03-18 12:49:00+00:00,301.96,32.09,0.0,334.05,pix,enviado,False,,2026-03-18 12:49:00+00:00
334,1099,450,2026-02-09 14:19:00+00:00,93.03,11.75,0.0,104.78,pix,enviado,False,,2026-02-09 14:19:00+00:00
335,1102,1194,2026-02-03 15:03:00+00:00,767.01,16.42,60.34,723.09,pix,entregue,True,,2026-02-03 15:03:00+00:00
336,1108,561,2026-05-22 15:48:00+00:00,267.78,27.74,0.0,295.52,cartao_credito,entregue,False,,2026-05-22 15:48:00+00:00
337,1111,945,2026-01-08 01:09:00+00:00,126.56,23.38,0.0,149.94,cartao_credito,entregue,False,,2026-01-08 01:09:00+00:00
338,1112,493,2026-03-17 08:15:00+00:00,69.61,41.8,0.0,111.41,boleto,entregue,False,,2026-03-17 08:15:00+00:00
339,1113,1463,2026-03-07 11:25:00+00:00,0.0,18.35,0.0,18.35,pix,entregue,False,,2026-03-07 11:25:00+00:00
340,1115,100,2026-06-22 19:12:00+00:00,128.96,28.49,0.0,157.45,boleto,entregue,False,,2026-06-22 19:12:00+00:00
341,1118,1373,2026-03-28 13:10:00+00:00,114.65,19.75,0.0,134.4,pix,entregue,False,,2026-03-28 13:10:00+00:00
342,1126,840,2026-05-17 12:37:00+00:00,257.15,21.42,0.0,278.57,cartao_credito,confirmado,False,,2026-05-17 12:37:00+00:00
343,1127,1296,2026-06-08 11:43:00+00:00,236.62,8.56,0.0,245.18,pix,entregue,False,,2026-06-08 11:43:00+00:00
344,1131,362,2026-03-14 07:52:00+00:00,435.43,5.16,0.0,440.59,cartao_credito,entregue,False,,2026-03-14 07:52:00+00:00
345,1134,190,2026-02-02 19:52:00+00:00,740.8,12.5,0.0,753.3,cartao_credito,entregue,False,,2026-02-02 19:52:00+00:00
346,1135,1394,2026-03-04 20:46:00+00:00,320.84,18.66,0.0,339.5,cartao_debito,enviado,False,,2026-03-04 20:46:00+00:00
347,1140,717,2026-06-16 13:48:00+00:00,332.55,5.81,31.83,306.53,cartao_debito,entregue,True,,2026-06-16 13:48:00+00:00
348,1146,1379,2026-01-21 16:11:00+00:00,496.17,20.39,611.65,1.0,boleto,entregue,False,,2026-01-21 16:11:00+00:00
349,1152,484,2026-01-25 13:06:00+00:00,334.4,34.44,0.0,368.84,cartao_credito,enviado,False,,2026-01-25 13:06:00+00:00
350,1153,1335,2026-03-12 08:13:00+00:00,61.13,13.76,3.32,71.57,boleto,entregue,True,,2026-03-12 08:13:00+00:00
351,1155,1103,2026-06-05 08:30:00+00:00,172.87,20.85,0.0,193.72,pix,entregue,False,,2026-06-05 08:30:00+00:00
352,1157,1232,2026-05-14 17:01:00+00:00,158.5,39.62,0.0,198.12,cartao_credito,entregue,False,,2026-05-14 17:01:00+00:00
353,1158,149,2026-06-10 09:57:00+00:00,715.14,29.63,0.0,744.77,cartao_credito,entregue,False,,2026-06-10 09:57:00+00:00
354,1160,181,2026-04-17 13:03:00+00:00,134.86,31.19,0.0,166.05,cartao_credito,enviado,False,,2026-04-17 13:03:00+00:00
355,1163,605,2026-06-05 12:44:00+00:00,124.6,30.37,0.0,154.97,pix,confirmado,False,,2026-06-05 12:44:00+00:00
356,1166,523,2026-04-18 17:36:00+00:00,393.55,43.77,0.0,437.32,pix,enviado,False,,2026-04-18 17:36:00+00:00
357,1170,156,2026-05-23 13:19:00+00:00,614.74,17.95,0.0,632.69,pix,entregue,False,,2026-05-23 13:19:00+00:00
358,1178,609,2026-03-27 16:28:00+00:00,411.23,27.21,43.55,394.89,cartao_credito,entregue,True,,2026-03-27 16:28:00+00:00
359,1183,602,2026-04-26 20:48:00+00:00,980.41,31.79,0.0,1012.2,cartao_debito,entregue,False,,2026-04-26 20:48:00+00:00
360,1185,656,2026-06-09 18:18:00+00:00,195.02,30.05,235.43,1.0,cartao_credito,entregue,False,,2026-06-09 18:18:00+00:00
361,1186,1002,2026-06-09 06:45:00+00:00,439.05,22.87,0.0,461.92,pix,enviado,False,,2026-06-09 06:45:00+00:00
362,1187,1287,2026-05-22 21:18:00+00:00,584.49,37.12,0.0,621.61,cartao_debito,entregue,False,,2026-05-22 21:18:00+00:00
363,1190,1138,2026-04-28 20:07:00+00:00,404.65,5.98,0.0,410.63,boleto,confirmado,False,,2026-04-28 20:07:00+00:00
364,1193,878,2026-02-09 23:43:00+00:00,91.39,40.37,0.0,131.76,cartao_credito,enviado,False,,2026-02-09 23:43:00+00:00
365,1196,1148,2026-06-01 08:12:00+00:00,515.52,23.34,0.0,538.86,pix,entregue,False,,2026-06-01 08:12:00+00:00
366,1201,1098,2026-05-22 09:03:00+00:00,494.78,41.41,54.71,481.48,pix,entregue,True,,2026-05-22 09:03:00+00:00
367,1204,583,2026-01-26 23:45:00+00:00,495.71,43.98,0.0,539.69,boleto,entregue,False,,2026-01-26 23:45:00+00:00
368,1208,1047,2026-01-24 19:05:00+00:00,375.87,32.38,27.19,381.06,cartao_debito,entregue,True,,2026-01-24 19:05:00+00:00
369,1209,739,2026-05-04 14:42:00+00:00,222.11,15.42,0.0,237.53,pix,entregue,False,,2026-05-04 14:42:00+00:00
370,1213,593,2026-02-13 15:05:00+00:00,630.35,35.21,0.0,665.56,boleto,enviado,False,,2026-02-13 15:05:00+00:00
371,1223,1187,2026-06-05 15:28:00+00:00,668.39,31.01,0.0,699.4,cartao_credito,entregue,False,,2026-06-05 15:28:00+00:00
372,1226,1149,2026-02-03 08:12:00+00:00,105.22,15.49,0.0,120.71,cartao_debito,enviado,False,,2026-02-03 08:12:00+00:00
373,1227,1351,2026-03-05 15:54:00+00:00,759.87,5.32,74.5,690.69,cartao_credito,cancelado,True,,2026-03-05 15:54:00+00:00
374,1229,590,2026-01-19 18:52:00+00:00,125.75,11.86,0.0,137.61,cartao_credito,enviado,False,,2026-01-19 18:52:00+00:00
375,1230,826,2026-04-19 06:49:00+00:00,1207.65,19.87,114.31,1113.21,cartao_credito,enviado,True,,2026-04-19 06:49:00+00:00
376,1237,1189,2026-06-28 20:40:00+00:00,141.78,33.79,15.06,160.51,cartao_debito,entregue,True,,2026-06-28 20:40:00+00:00
377,1239,743,2026-03-08 16:23:00+00:00,392.81,14.13,0.0,406.94,cartao_credito,enviado,False,,2026-03-08 16:23:00+00:00
378,1240,105,2026-01-25 20:19:00+00:00,826.64,43.22,53.72,816.14,boleto,entregue,True,,2026-01-25 20:19:00+00:00
379,1243,1257,2026-06-27 12:23:00+00:00,204.4,31.33,0.0,235.73,boleto,confirmado,False,,2026-06-27 12:23:00+00:00
380,1246,1031,2026-01-06 14:17:00+00:00,840.19,0.0,0.0,840.19,cartao_debito,entregue,False,,2026-01-06 14:17:00+00:00
381,1250,1264,2026-06-03 20:46:00+00:00,740.4,29.26,0.0,769.66,cartao_credito,entregue,False,,2026-06-03 20:46:00+00:00
382,1257,1200,2026-02-18 01:13:00+00:00,59.7,25.04,0.0,84.74,cartao_credito,entregue,False,,2026-02-18 01:13:00+00:00
383,1260,436,2026-06-09 13:34:00+00:00,450.73,31.59,0.0,482.32,pix,confirmado,False,,2026-06-09 13:34:00+00:00
384,1261,155,2026-06-15 13:49:00+00:00,241.67,40.65,0.0,282.32,boleto,entregue,False,,2026-06-15 13:49:00+00:00
385,1265,385,2026-06-07 08:13:00+00:00,944.87,29.26,0.0,974.13,cartao_credito,confirmado,False,,2026-06-07 08:13:00+00:00
386,1266,539,2026-05-18 17:58:00+00:00,183.91,24.72,25.46,183.17,cartao_credito,entregue,True,,2026-05-18 17:58:00+00:00
387,1267,1304,2026-04-08 22:07:00+00:00,237.23,31.85,0.0,269.08,cartao_credito,entregue,False,,2026-04-08 22:07:00+00:00
388,1270,1408,2026-06-11 12:18:00+00:00,179.33,37.16,0.0,216.49,pix,entregue,False,,2026-06-11 12:18:00+00:00
389,1279,157,2026-01-07 00:25:00+00:00,58.4,24.99,0.0,83.39,pix,entregue,False,,2026-01-07 00:25:00+00:00
390,1281,356,2026-02-17 11:27:00+00:00,234.18,42.73,0.0,276.91,boleto,enviado,False,,2026-02-17 11:27:00+00:00
391,1286,1173,2026-06-10 18:59:00+00:00,184.7,36.38,0.0,221.08,pix,enviado,False,,2026-06-10 18:59:00+00:00
392,1287,948,2026-04-12 07:58:00+00:00,250.51,7.87,0.0,258.38,cartao_debito,entregue,False,,2026-04-12 07:58:00+00:00
393,1292,1281,2026-03-21 20:54:00+00:00,478.62,5.36,0.0,483.98,pix,entregue,False,,2026-03-21 20:54:00+00:00
394,1293,192,2026-04-14 14:06:00+00:00,416.08,30.86,0.0,446.94,cartao_credito,entregue,False,,2026-04-14 14:06:00+00:00
395,1294,698,2026-06-10 12:00:00+00:00,66.29,31.19,7.61,89.87,cartao_credito,entregue,True,,2026-06-10 12:00:00+00:00
396,1301,41,2026-06-29 00:05:00+00:00,515.71,44.64,0.0,560.35,pix,entregue,False,,2026-06-29 00:05:00+00:00
