carrinho_id,cliente_id,data_criacao,data_ultima_atividade,data_abandono,status,motivo_abandono,valor_subtotal,valor_frete,valor_desconto,valor_total,duracao_sessao_minutos,dispositivo,browser,canal_origem,cliente_novo,tem_conta_criada,created_at,updated_at
109,952,2026-05-09 10:27:00+00:00,2026-05-09 10:40:00+00:00,2026-05-09 10:40:00+00:00,abandonado,preco,390.78,12.14,0.0,402.92,29,desktop,Edge,direct,False,True,2026-05-09 10:27:00+00:00,2026-05-09 10:40:00+00:00
110,259,2026-06-06 23:33:00+00:00,2026-06-06 23:54:00+00:00,2026-06-06 23:54:00+00:00,abandonado,indecisao,494.73,41.51,0.0,536.24,36,desktop,Safari,google,False,True,2026-06-06 23:33:00+00:00,2026-06-06 23:54:00+00:00
111,194,2026-06-15 15:11:00+00:00,2026-06-15 15:18:00+00:00,2026-06-15 15:18:00+00:00,abandonado,pagamento,755.88,11.54,0.0,767.42,22,mobile,Samsung Internet,email,False,True,2026-06-15 15:11:00+00:00,2026-06-15 15:18:00+00:00
112,337,2026-04-28 14:01:00+00:00,2026-04-28 14:19:00+00:00,2026-04-28 14:19:00+00:00,abandonado,indecisao,248.95,37.72,0.0,286.67,23,mobile,Samsung Internet,instagram,True,True,2026-04-28 14:01:00+00:00,2026-04-28 14:19:00+00:00
113,276,2026-04-26 21:07:00+00:00,2026-04-26 21:22:00+00:00,2026-04-26 21:22:00+00:00,abandonado,indecisao,120.0,34.18,0.0,154.18,19,mobile,Samsung Internet,google,False,True,2026-04-26 21:07:00+00:00,2026-04-26 21:22:00+00:00
114,1417,2026-05-27 15:03:00+00:00,2026-05-27 15:08:00+00:00,2026-05-27 15:08:00+00:00,comprado,pagamento,55.59,23.41,8.32,70.68,6,desktop,Firefox,google,False,True,2026-05-27 15:03:00+00:00,2026-05-27 15:08:00+00:00
115,1026,2026-05-17 16:26:00+00:00,2026-05-17 16:55:00+00:00,2026-05-17 16:55:00+00:00,abandonado,indecisao,454.95,21.99,0.0,476.94,32,mobile,Samsung Internet,facebook,False,True,2026-05-17 16:26:00+00:00,2026-05-17 16:55:00+00:00
116,793,2026-01-06 12:37:00+00:00,2026-01-06 13:25:00+00:00,,ativo,,749.01,44.45,0.0,793.46,48,desktop,Edge,instagram,False,True,2026-01-06 12:37:00+00:00,2026-01-06 13:25:00+00:00
117,709,2026-05-12 12:26:00+00:00,2026-05-12 12:41:00+00:00,2026-05-12 12:41:00+00:00,abandonado,preco,349.65,27.54,0.0,377.19,32,desktop,Safari,instagram,False,True,2026-05-12 12:26:00+00:00,2026-05-12 12:41:00+00:00
118,112,2026-03-23 17:31:00+00:00,2026-03-23 17:38:00+00:00,2026-03-23 17:38:00+00:00,abandonado,indecisao,549.06,16.6,0.0,565.66,14,desktop,Edge,email,False,True,2026-03-23 17:31:00+00:00,2026-03-23 17:38:00+00:00
119,1223,2026-04-23 08:05:00+00:00,2026-04-23 08:47:00+00:00,,comprado,,60.64,22.16,0.0,82.8,42,desktop,Edge,outros,False,True,2026-04-23 08:05:00+00:00,2026-04-23 08:47:00+00:00
120,1477,2026-05-10 17:50:00+00:00,2026-05-10 17:57:00+00:00,2026-05-10 17:57:00+00:00,abandonado,nao_informado,180.19,13.32,0.0,193.51,18,desktop,Firefox,direct,False,True,2026-05-10 17:50:00+00:00,2026-05-10 17:57:00+00:00
121,949,2026-04-27 14:23:00+00:00,2026-04-27 14:54:00+00:00,2026-04-27 14:54:00+00:00,abandonado,indecisao,182.89,12.68,0.0,195.57,41,desktop,Firefox,facebook,False,True,2026-04-27 14:23:00+00:00,2026-04-27 14:54:00+00:00
122,942,2026-06-15 17:38:00+00:00,2026-06-15 17:47:00+00:00,2026-06-15 17:47:00+00:00,expirado,preco,685.21,14.09,0.0,699.3,31,mobile,Samsung Internet,email,False,True,2026-06-15 17:38:00+00:00,2026-06-15 17:47:00+00:00
123,807,2026-03-01 13:12:00+00:00,2026-03-01 13:24:00+00:00,2026-03-01 13:24:00+00:00,abandonado,preco,254.84,35.26,0.0,290.1,13,desktop,Safari,instagram,False,True,2026-03-01 13:12:00+00:00,2026-03-01 13:24:00+00:00
124,603,2026-01-03 15:33:00+00:00,2026-01-03 15:38:00+00:00,2026-01-03 15:38:00+00:00,abandonado,preco,543.07,20.45,0.0,563.52,3,mobile,Samsung Internet,instagram,False,True,2026-01-03 15:33:00+00:00,2026-01-03 15:38:00+00:00
125,319,2026-01-11 10:42:00+00:00,2026-01-11 10:49:00+00:00,2026-01-11 10:49:00+00:00,abandonado,pagamento,510.14,40.2,0.0,550.34,8,desktop,Edge,google,False,True,2026-01-11 10:42:00+00:00,2026-01-11 10:49:00+00:00
126,1146,2026-03-28 14:31:00+00:00,2026-03-28 14:36:00+00:00,2026-03-28 14:36:00+00:00,abandonado,nao_informado,768.76,19.23,0.0,787.99,3,desktop,Edge,google,False,True,2026-03-28 14:31:00+00:00,2026-03-28 14:36:00+00:00
127,914,2026-02-25 22:22:00+00:00,2026-02-25 22:30:00+00:00,2026-02-25 22:30:00+00:00,abandonado,frete,58.2,37.31,0.0,95.51,12,desktop,Safari,direct,False,True,2026-02-25 22:22:00+00:00,2026-02-25 22:30:00+00:00
128,99,2026-06-18 09:14:00+00:00,2026-06-18 09:33:00+00:00,2026-06-18 09:33:00+00:00,comprado,preco,190.6,16.38,11.96,195.02,25,tablet,Chrome,direct,False,True,2026-06-18 09:14:00+00:00,2026-06-18 09:33:00+00:00
129,1458,2026-01-05 07:30:00+00:00,2026-01-05 07:44:00+00:00,2026-01-05 07:44:00+00:00,abandonado,estoque,120.0,14.6,0.0,134.6,22,mobile,Safari Mobile,google,False,True,2026-01-05 07:30:00+00:00,2026-01-05 07:44:00+00:00
130,1339,2026-02-20 09:12:00+00:00,2026-02-20 09:19:00+00:00,2026-02-20 09:19:00+00:00,abandonado,preco,120.0,5.68,0.0,125.68,8,mobile,Samsung Internet,email,True,False,2026-02-20 09:12:00+00:00,2026-02-20 09:19:00+00:00
131,1160,2026-03-05 18:13:00+00:00,2026-03-05 18:18:00+00:00,2026-03-05 18:18:00+00:00,comprado,pagamento,919.17,29.8,116.24,832.73,7,desktop,Safari,outros,False,True,2026-03-05 18:13:00+00:00,2026-03-05 18:18:00+00:00
132,284,2026-03-17 15:34:00+00:00,2026-03-17 15:48:00+00:00,,comprado,,931.44,43.79,0.0,975.23,14,desktop,Safari,facebook,True,False,2026-03-17 15:34:00+00:00,2026-03-17 15:48:00+00:00
133,592,2026-03-17 06:50:00+00:00,2026-03-17 07:15:00+00:00,2026-03-17 07:15:00+00:00,abandonado,frete,74.99,31.26,0.0,106.25,40,mobile,Chrome Mobile,email,False,True,2026-03-17 06:50:00+00:00,2026-03-17 07:15:00+00:00
134,1453,2026-04-23 10:33:00+00:00,2026-04-23 10:47:00+00:00,2026-04-23 10:47:00+00:00,abandonado,nao_informado,52.74,20.27,0.0,73.01,20,desktop,Edge,direct,False,True,2026-04-23 10:33:00+00:00,2026-04-23 10:47:00+00:00
135,1078,2026-02-26 21:58:00+00:00,2026-02-26 22:03:00+00:00,2026-02-26 22:03:00+00:00,expirado,pagamento,384.5,22.99,0.0,407.49,8,mobile,Safari Mobile,email,True,True,2026-02-26 21:58:00+00:00,2026-02-26 22:03:00+00:00
136,406,2026-06-28 06:57:00+00:00,2026-06-28 07:12:00+00:00,2026-06-28 07:12:00+00:00,expirado,estoque,248.2,26.21,0.0,274.41,32,desktop,Edge,outros,False,True,2026-06-28 06:57:00+00:00,2026-06-28 07:12:00+00:00
137,1036,2026-05-08 09:42:00+00:00,2026-05-08 10:54:00+00:00,,comprado,,408.37,18.48,0.0,426.85,72,mobile,Samsung Internet,google,False,True,2026-05-08 09:42:00+00:00,2026-05-08 10:54:00+00:00
138,394,2026-01-11 21:16:00+00:00,2026-01-11 22:39:00+00:00,,comprado,,219.07,19.71,0.0,238.78,83,desktop,Edge,facebook,False,True,2026-01-11 21:16:00+00:00,2026-01-11 22:39:00+00:00
139,512,2026-04-16 09:41:00+00:00,2026-04-16 09:46:00+00:00,2026-04-16 09:46:00+00:00,abandonado,nao_informado,775.66,31.61,0.0,807.27,3,desktop,Chrome,google,False,True,2026-04-16 09:41:00+00:00,2026-04-16 09:46:00+00:00
140,1486,2026-03-28 12:54:00+00:00,2026-03-28 13:23:00+00:00,2026-03-28 13:23:00+00:00,abandonado,frete,281.46,19.89,0.0,301.35,33,mobile,Safari Mobile,google,False,True,2026-03-28 12:54:00+00:00,2026-03-28 13:23:00+00:00
141,918,2026-02-23 20:57:00+00:00,2026-02-23 21:33:00+00:00,2026-02-23 21:33:00+00:00,abandonado,pagamento,134.01,11.35,0.0,145.36,37,mobile,Safari Mobile,instagram,False,True,2026-02-23 20:57:00+00:00,2026-02-23 21:33:00+00:00
142,494,2026-03-22 15:08:00+00:00,2026-03-22 16:09:00+00:00,,comprado,,728.02,24.64,0.0,752.66,61,mobile,Chrome Mobile,direct,True,True,2026-03-22 15:08:00+00:00,2026-03-22 16:09:00+00:00
143,627,2026-04-05 21:46:00+00:00,2026-04-05 22:03:00+00:00,2026-04-05 22:03:00+00:00,abandonado,pagamento,120.0,35.33,0.0,155.33,40,mobile,Safari Mobile,direct,False,True,2026-04-05 21:46:00+00:00,2026-04-05 22:03:00+00:00
144,1023,2026-01-07 17:59:00+00:00,2026-01-07 18:26:00+00:00,2026-01-07 18:26:00+00:00,abandonado,pagamento,204.66,19.78,0.0,224.44,39,desktop,Firefox,direct,False,True,2026-01-07 17:59:00+00:00,2026-01-07 18:26:00+00:00
145,1022,2026-03-12 06:41:00+00:00,2026-03-12 07:12:00+00:00,2026-03-12 07:12:00+00:00,abandonado,preco,356.54,26.02,0.0,382.56,37,tablet,Chrome,google,False,True,2026-03-12 06:41:00+00:00,2026-03-12 07:12:00+00:00
146,1483,2026-03-19 15:26:00+00:00,2026-03-19 15:32:00+00:00,2026-03-19 15:32:00+00:00,abandonado,indecisao,171.56,40.39,0.0,211.95,11,desktop,Chrome,direct,False,True,2026-03-19 15:26:00+00:00,2026-03-19 15:32:00+00:00
147,946,2026-02-15 07:09:00+00:00,2026-02-15 07:21:00+00:00,2026-02-15 07:21:00+00:00,abandonado,nao_informado,199.03,14.87,0.0,213.9,29,mobile,Chrome Mobile,instagram,False,True,2026-02-15 07:09:00+00:00,2026-02-15 07:21:00+00:00
148,950,2026-04-24 10:36:00+00:00,2026-04-24 10:43:00+00:00,2026-04-24 10:43:00+00:00,abandonado,frete,130.62,41.52,0.0,172.14,24,desktop,Edge,google,False,True,2026-04-24 10:36:00+00:00,2026-04-24 10:43:00+00:00
149,1429,2026-06-20 21:29:00+00:00,2026-06-20 21:44:00+00:00,,ativo,,136.77,13.38,0.0,150.15,15,mobile,Chrome Mobile,direct,False,True,2026-06-20 21:29:00+00:00,2026-06-20 21:44:00+00:00
150,846,2026-04-04 21:14:00+00:00,2026-04-04 21:19:00+00:00,2026-04-04 21:19:00+00:00,comprado,pagamento,163.51,33.02,21.66,174.87,5,mobile,Safari Mobile,outros,False,True,2026-04-04 21:14:00+00:00,2026-04-04 21:19:00+00:00
151,225,2026-01-07 06:17:00+00:00,2026-01-07 06:24:00+00:00,2026-01-07 06:24:00+00:00,abandonado,indecisao,486.07,37.25,0.0,523.32,11,mobile,Chrome Mobile,facebook,True,True,2026-01-07 06:17:00+00:00,2026-01-07 06:24:00+00:00
152,850,2026-05-11 16:58:00+00:00,2026-05-11 17:10:00+00:00,2026-05-11 17:10:00+00:00,abandonado,frete,383.77,6.03,0.0,389.8,20,tablet,Chrome,email,False,True,2026-05-11 16:58:00+00:00,2026-05-11 17:10:00+00:00
153,1411,2026-05-27 10:14:00+00:00,2026-05-27 10:20:00+00:00,2026-05-27 10:20:00+00:00,abandonado,preco,671.52,40.51,67.15,644.88,15,mobile,Safari Mobile,email,False,True,2026-05-27 10:14:00+00:00,2026-05-27 10:20:00+00:00
154,58,2026-06-08 18:48:00+00:00,2026-06-08 18:57:00+00:00,2026-06-08 18:57:00+00:00,abandonado,preco,735.52,25.98,0.0,761.5,13,mobile,Samsung Internet,direct,True,False,2026-06-08 18:48:00+00:00,2026-06-08 18:57:00+00:00
155,720,2026-06-25 08:07:00+00:00,2026-06-25 08:48:00+00:00,,comprado,,209.47,44.73,0.0,254.2,41,mobile,Safari Mobile,instagram,False,True,2026-06-25 08:07:00+00:00,2026-06-25 08:48:00+00:00
156,1337,2026-06-07 09:38:00+00:00,2026-06-07 09:43:00+00:00,2026-06-07 09:43:00+00:00,abandonado,frete,479.44,16.81,0.0,496.25,5,mobile,Safari Mobile,instagram,False,True,2026-06-07 09:38:00+00:00,2026-06-07 09:43:00+00:00
157,618,2026-05-22 06:17:00+00:00,2026-05-22 06:24:00+00:00,2026-05-22 06:24:00+00:00,abandonado,indecisao,226.22,18.47,0.0,244.69,9,desktop,Edge,google,False,True,2026-05-22 06:17:00+00:00,2026-05-22 06:24:00+00:00
158,1227,2026-05-02 09:25:00+00:00,2026-05-02 10:24:00+00:00,,ativo,,106.58,36.26,0.0,142.84,59,tablet,Chrome,outros,True,False,2026-05-02 09:25:00+00:00,2026-05-02 10:24:00+00:00
159,1398,2026-06-25 18:18:00+00:00,2026-06-25 19:19:00+00:00,,comprado,,496.78,30.62,0.0,527.4,61,mobile,Safari Mobile,direct,False,True,2026-06-25 18:18:00+00:00,2026-06-25 19:19:00+00:00
160,657,2026-06-04 13:13:00+00:00,2026-06-04 13:18:00+00:00,2026-06-04 13:18:00+00:00,abandonado,indecisao,146.96,38.15,0.0,185.11,4,mobile,Samsung Internet,direct,True,False,2026-06-04 13:13:00+00:00,2026-06-04 13:18:00+00:00
161,1029,2026-05-21 19:22:00+00:00,2026-05-21 19:28:00+00:00,2026-05-21 19:28:00+00:00,abandonado,preco,357.25,41.52,0.0,398.77,9,desktop,Chrome,facebook,False,True,2026-05-21 19:22:00+00:00,2026-05-21 19:28:00+00:00
162,968,2026-05-20 15:44:00+00:00,2026-05-20 15:49:00+00:00,2026-05-20 15:49:00+00:00,abandonado,pagamento,718.74,17.37,0.0,736.11,36,mobile,Chrome Mobile,outros,False,True,2026-05-20 15:44:00+00:00,2026-05-20 15:49:00+00:00
163,71,2026-05-21 08:14:00+00:00,2026-05-21 08:19:00+00:00,2026-05-21 08:19:00+00:00,abandonado,preco,517.76,25.79,0.0,543.55,3,desktop,Firefox,direct,False,True,2026-05-21 08:14:00+00:00,2026-05-21 08:19:00+00:00
164,231,2026-06-26 09:03:00+00:00,2026-06-26 09:10:00+00:00,2026-06-26 09:10:00+00:00,abandonado,preco,348.39,26.94,0.0,375.33,7,mobile,Chrome Mobile,google,False,True,2026-06-26 09:03:00+00:00,2026-06-26 09:10:00+00:00
165,560,2026-05-14 22:29:00+00:00,2026-05-14 22:40:00+00:00,2026-05-14 22:40:00+00:00,abandonado,preco,149.12,9.91,0.0,159.03,37,mobile,Samsung Internet,facebook,False,True,2026-05-14 22:29:00+00:00,2026-05-14 22:40:00+00:00
166,1205,2026-06-16 21:57:00+00:00,2026-06-16 22:23:00+00:00,2026-06-16 22:23:00+00:00,abandonado,preco,222.55,39.55,0.0,262.1,34,mobile,Samsung Internet,google,False,True,2026-06-16 21:57:00+00:00,2026-06-16 22:23:00+00:00
167,464,2026-04-07 21:30:00+00:00,2026-04-07 21:42:00+00:00,2026-04-07 21:42:00+00:00,abandonado,estoque,526.93,29.54,0.0,556.47,20,desktop,Safari,google,False,True,2026-04-07 21:30:00+00:00,2026-04-07 21:42:00+00:00
168,626,2026-04-23 19:10:00+00:00,2026-04-23 19:39:00+00:00,,comprado,,120.0,34.85,0.0,154.85,29,mobile,Samsung Internet,direct,False,True,2026-04-23 19:10:00+00:00,2026-04-23 19:39:00+00:00
169,437,2026-05-19 09:59:00+00:00,2026-05-19 10:13:00+00:00,2026-05-19 10:13:00+00:00,abandonado,indecisao,651.07,14.46,0.0,665.53,15,mobile,Safari Mobile,instagram,False,True,2026-05-19 09:59:00+00:00,2026-05-19 10:13:00+00:00
170,586,2026-04-01 08:29:00+00:00,2026-04-01 08:50:00+00:00,2026-04-01 08:50:00+00:00,abandonado,pagamento,72.87,42.71,0.0,115.58,22,desktop,Edge,direct,False,True,2026-04-01 08:29:00+00:00,2026-04-01 08:50:00+00:00
171,837,2026-06-25 18:53:00+00:00,2026-06-25 19:15:00+00:00,2026-06-25 19:15:00+00:00,abandonado,nao_informado,733.63,20.95,0.0,754.58,23,tablet,Chrome,instagram,False,True,2026-06-25 18:53:00+00:00,2026-06-25 19:15:00+00:00
172,689,2026-01-23 19:25:00+00:00,2026-01-23 19:40:00+00:00,2026-01-23 19:40:00+00:00,abandonado,pagamento,193.79,11.94,0.0,205.73,28,desktop,Chrome,facebook,False,True,2026-01-23 19:25:00+00:00,2026-01-23 19:40:00+00:00
173,224,2026-04-23 15:29:00+00:00,2026-04-23 16:09:00+00:00,,ativo,,404.28,12.53,0.0,416.81,40,mobile,Safari Mobile,outros,False,True,2026-04-23 15:29:00+00:00,2026-04-23 16:09:00+00:00
174,546,2026-03-24 16:34:00+00:00,2026-03-24 16:46:00+00:00,,ativo,,505.99,11.27,0.0,517.26,12,tablet,Safari,email,False,True,2026-03-24 16:34:00+00:00,2026-03-24 16:46:00+00:00
175,216,2026-05-05 18:24:00+00:00,2026-05-05 19:29:00+00:00,,comprado,,490.01,25.23,0.0,515.24,65,mobile,Chrome Mobile,instagram,False,True,2026-05-05 18:24:00+00:00,2026-05-05 19:29:00+00:00
176,1028,2026-01-24 14:59:00+00:00,2026-01-24 15:04:00+00:00,2026-01-24 15:04:00+00:00,abandonado,estoque,523.44,11.03,0.0,534.47,11,mobile,Samsung Internet,direct,False,True,2026-01-24 14:59:00+00:00,2026-01-24 15:04:00+00:00
177,653,2026-03-05 11:59:00+00:00,2026-03-05 12:25:00+00:00,2026-03-05 12:25:00+00:00,abandonado,pagamento,194.83,10.31,0.0,205.14,28,mobile,Safari Mobile,facebook,False,True,2026-03-05 11:59:00+00:00,2026-03-05 12:25:00+00:00
178,1283,2026-02-20 16:27:00+00:00,2026-02-20 16:39:00+00:00,2026-02-20 16:39:00+00:00,abandonado,indecisao,639.57,39.07,0.0,678.64,36,desktop,Chrome,email,True,True,2026-02-20 16:27:00+00:00,2026-02-20 16:39:00+00:00
179,240,2026-05-01 20:24:00+00:00,2026-05-01 21:05:00+00:00,,ativo,,472.0,24.31,0.0,496.31,41,mobile,Samsung Internet,google,False,True,2026-05-01 20:24:00+00:00,2026-05-01 21:05:00+00:00
180,215,2026-05-18 08:33:00+00:00,2026-05-18 09:09:00+00:00,,ativo,,258.92,30.99,0.0,289.91,36,tablet,Chrome,direct,True,True,2026-05-18 08:33:00+00:00,2026-05-18 09:09:00+00:00
181,368,2026-02-16 13:41:00+00:00,2026-02-16 14:14:00+00:00,2026-02-16 14:14:00+00:00,comprado,preco,674.06,28.61,69.89,632.78,39,desktop,Edge,outros,True,True,2026-02-16 13:41:00+00:00,2026-02-16 14:14:00+00:00
182,266,2026-02-24 07:25:00+00:00,2026-02-24 07:45:00+00:00,2026-02-24 07:45:00+00:00,abandonado,preco,226.25,24.8,0.0,251.05,23,mobile,Chrome Mobile,direct,False,True,2026-02-24 07:25:00+00:00,2026-02-24 07:45:00+00:00
183,479,2026-04-10 06:11:00+00:00,2026-04-10 06:38:00+00:00,2026-04-10 06:38:00+00:00,abandonado,preco,250.42,14.75,0.0,265.17,36,mobile,Samsung Internet,google,False,True,2026-04-10 06:11:00+00:00,2026-04-10 06:38:00+00:00
184,1049,2026-03-20 13:57:00+00:00,2026-03-20 14:04:00+00:00,2026-03-20 14:04:00+00:00,recuperado,estoque,655.44,17.7,62.21,610.93,14,tablet,Safari,direct,False,True,2026-03-20 13:57:00+00:00,2026-03-20 14:04:00+00:00
185,542,2026-03-16 11:08:00+00:00,2026-03-16 11:17:00+00:00,2026-03-16 11:17:00+00:00,comprado,pagamento,266.75,5.88,19.7,252.93,41,tablet,Safari,google,True,True,2026-03-16 11:08:00+00:00,2026-03-16 11:17:00+00:00
186,946,2026-05-25 20:16:00+00:00,2026-05-25 20:46:00+00:00,,comprado,,631.61,10.58,0.0,642.19,30,mobile,Safari Mobile,direct,False,True,2026-05-25 20:16:00+00:00,2026-05-25 20:46:00+00:00
187,44,2026-05-19 12:15:00+00:00,2026-05-19 12:20:00+00:00,2026-05-19 12:20:00+00:00,abandonado,frete,432.25,37.38,0.0,469.63,8,desktop,Chrome,facebook,False,True,2026-05-19 12:15:00+00:00,2026-05-19 12:20:00+00:00
188,579,2026-01-14 23:25:00+00:00,2026-01-14 23:46:00+00:00,,comprado,,115.21,11.11,0.0,126.32,21,desktop,Edge,google,False,True,2026-01-14 23:25:00+00:00,2026-01-14 23:46:00+00:00
189,385,2026-04-08 07:29:00+00:00,2026-04-08 08:16:00+00:00,,comprado,,674.78,13.48,0.0,688.26,47,mobile,Chrome Mobile,facebook,False,True,2026-04-08 07:29:00+00:00,2026-04-08 08:16:00+00:00
190,1396,2026-05-21 18:55:00+00:00,2026-05-21 19:02:00+00:00,2026-05-21 19:02:00+00:00,abandonado,preco,798.13,22.46,0.0,820.59,34,mobile,Chrome Mobile,direct,False,True,2026-05-21 18:55:00+00:00,2026-05-21 19:02:00+00:00
191,880,2026-05-24 08:02:00+00:00,2026-05-24 08:07:00+00:00,2026-05-24 08:07:00+00:00,abandonado,indecisao,636.7,26.29,0.0,662.99,3,mobile,Safari Mobile,instagram,False,True,2026-05-24 08:02:00+00:00,2026-05-24 08:07:00+00:00
192,726,2026-06-20 18:30:00+00:00,2026-06-20 18:44:00+00:00,2026-06-20 18:44:00+00:00,abandonado,pagamento,393.79,6.71,0.0,400.5,16,mobile,Samsung Internet,direct,True,True,2026-06-20 18:30:00+00:00,2026-06-20 18:44:00+00:00
193,1344,2026-06-18 18:22:00+00:00,2026-06-18 18:27:00+00:00,2026-06-18 18:27:00+00:00,abandonado,indecisao,227.89,21.84,0.0,249.73,8,mobile,Samsung Internet,google,False,True,2026-06-18 18:22:00+00:00,2026-06-18 18:27:00+00:00
194,871,2026-04-20 21:48:00+00:00,2026-04-20 22:32:00+00:00,,comprado,,30.51,44.56,0.0,75.07,44,desktop,Edge,google,False,True,2026-04-20 21:48:00+00:00,2026-04-20 22:32:00+00:00
195,356,2026-02-13 14:48:00+00:00,2026-02-13 15:41:00+00:00,,comprado,,121.86,38.08,0.0,159.94,53,desktop,Chrome,google,False,True,2026-02-13 14:48:00+00:00,2026-02-13 15:41:00+00:00
196,369,2026-03-19 13:39:00+00:00,2026-03-19 14:54:00+00:00,,comprado,,560.65,15.31,0.0,575.96,75,desktop,Safari,google,False,True,2026-03-19 13:39:00+00:00,2026-03-19 14:54:00+00:00
197,285,2026-04-07 12:47:00+00:00,2026-04-07 13:16:00+00:00,2026-04-07 13:16:00+00:00,abandonado,pagamento,665.13,31.3,0.0,696.43,31,desktop,Chrome,outros,True,True,2026-04-07 12:47:00+00:00,2026-04-07 13:16:00+00:00
198,1118,2026-06-24 16:19:00+00:00,2026-06-24 16:47:00+00:00,2026-06-24 16:47:00+00:00,abandonado,indecisao,333.24,18.42,0.0,351.66,31,mobile,Samsung Internet,google,False,True,2026-06-24 16:19:00+00:00,2026-06-24 16:47:00+00:00
199,872,2026-02-15 19:45:00+00:00,2026-02-15 20:37:00+00:00,,comprado,,497.24,22.25,0.0,519.49,52,mobile,Safari Mobile,google,False,True,2026-02-15 19:45:00+00:00,2026-02-15 20:37:00+00:00
200,1118,2026-06-23 22:04:00+00:00,2026-06-23 22:11:00+00:00,2026-06-23 22:11:00+00:00,abandonado,preco,716.21,17.72,0.0,733.93,32,mobile,Samsung Internet,direct,False,True,2026-06-23 22:04:00+00:00,2026-06-23 22:11:00+00:00
201,706,2026-02-13 12:05:00+00:00,2026-02-13 13:02:00+00:00,,ativo,,193.55,13.45,0.0,207.0,57,desktop,Firefox,direct,False,True,2026-02-13 12:05:00+00:00,2026-02-13 13:02:00+00:00
202,107,2026-06-14 07:44:00+00:00,2026-06-14 08:20:00+00:00,2026-06-14 08:20:00+00:00,abandonado,preco,757.57,38.73,0.0,796.3,39,mobile,Samsung Internet,outros,False,True,2026-06-14 07:44:00+00:00,2026-06-14 08:20:00+00:00
203,1315,2026-01-18 18:44:00+00:00,2026-01-18 18:49:00+00:00,2026-01-18 18:49:00+00:00,abandonado,pagamento,401.66,14.66,0.0,416.32,3,desktop,Edge,email,True,False,2026-01-18 18:44:00+00:00,2026-01-18 18:49:00+00:00
204,597,2026-04-25 06:20:00+00:00,2026-04-25 06:25:00+00:00,2026-04-25 06:25:00+00:00,abandonado,preco,807.4,6.66,0.0,814.06,9,desktop,Safari,google,False,True,2026-04-25 06:20:00+00:00,2026-04-25 06:25:00+00:00
205,665,2026-03-11 17:48:00+00:00,2026-03-11 17:59:00+00:00,2026-03-11 17:59:00+00:00,abandonado,pagamento,72.7,7.41,0.0,80.11,26,mobile,Samsung Internet,google,False,True,2026-03-11 17:48:00+00:00,2026-03-11 17:59:00+00:00
206,224,2026-05-11 08:24:00+00:00,2026-05-11 08:45:00+00:00,2026-05-11 08:45:00+00:00,abandonado,indecisao,115.82,25.05,0.0,140.87,39,mobile,Samsung Internet,google,False,True,2026-05-11 08:24:00+00:00,2026-05-11 08:45:00+00:00
207,883,2026-02-18 21:10:00+00:00,2026-02-18 21:37:00+00:00,2026-02-18 21:37:00+00:00,abandonado,preco,120.0,5.97,0.0,125.97,44,desktop,Chrome,google,True,True,2026-02-18 21:10:00+00:00,2026-02-18 21:37:00+00:00
208,1198,2026-03-15 21:17:00+00:00,2026-03-15 21:38:00+00:00,2026-03-15 21:38:00+00:00,expirado,preco,120.0,32.94,0.0,152.94,26,mobile,Safari Mobile,google,False,True,2026-03-15 21:17:00+00:00,2026-03-15 21:38:00+00:00
209,1055,2026-05-13 13:37:00+00:00,2026-05-13 14:01:00+00:00,2026-05-13 14:01:00+00:00,abandonado,frete,60.37,8.76,0.0,69.13,34,mobile,Samsung Internet,google,False,True,2026-05-13 13:37:00+00:00,2026-05-13 14:01:00+00:00
210,127,2026-03-19 16:59:00+00:00,2026-03-19 17:39:00+00:00,2026-03-19 17:39:00+00:00,abandonado,estoque,664.58,26.9,0.0,691.48,41,tablet,Safari,direct,False,True,2026-03-19 16:59:00+00:00,2026-03-19 17:39:00+00:00
211,1172,2026-01-18 19:43:00+00:00,2026-01-18 20:08:00+00:00,2026-01-18 20:08:00+00:00,abandonado,pagamento,457.09,7.31,0.0,464.4,36,mobile,Samsung Internet,google,False,True,2026-01-18 19:43:00+00:00,2026-01-18 20:08:00+00:00
212,526,2026-06-11 17:09:00+00:00,2026-06-11 18:12:00+00:00,,comprado,,69.03,16.6,0.0,85.63,63,mobile,Chrome Mobile,instagram,False,True,2026-06-11 17:09:00+00:00,2026-06-11 18:12:00+00:00
213,259,2026-02-07 08:00:00+00:00,2026-02-07 08:49:00+00:00,,ativo,,176.89,9.76,0.0,186.65,49,desktop,Firefox,facebook,False,True,2026-02-07 08:00:00+00:00,2026-02-07 08:49:00+00:00
